SRR039612	GSM531975
SRR897884	GSM1158018
SRR898403	GSM1158537
SRR827474	GSM1122676
SRR903012	GSM1166086
SRR444065	GSM893589
SRR491017	GSM922202
SRR1036044	GSM1273624
SRR520404	GSM959059
SRR897692	GSM1157826
SRR934838	GSM1185985
SRR915765	GSM1171550
SRR039619	GSM531982
SRR897658	GSM1157792
SRR040014	GSM532899
SRR547604	GSM992931
SRR1004291	GSM1241357
SRR944028	GSM1196572
SRR828795	GSM1124072
SRR1036140	GSM1273641
SRR1295189	GSM1396096
SRR896946	GSM1157080
SRR191503	GSM715613
SRR925716	GSM1172877
SRR1033108	GSM1269158
SRR897170	GSM1157304
SRR363988	GSM830450
SRR1044595	GSM1281887
SRR1164892	GSM1323752
SRR897817	GSM1157951
SRR750889	GSM1087266
SRR1521369	GSM1440429
SRR1050945	GSM1290211
SRR1003829	GSM1241211
SRR491351	GSM923265
SRR191712	GSM715493
SRR1294526	GSM1395433
SRR903131	GSM1166103
SRR627499	GSM1046916
SRR317041	GSM767843
SRR772512	GSM1098287
SRR503576	GSM942209
SRR1274528	GSM1381984
SRR1013428	GSM1242501
SRR837480	GSM1132731
SRR493380	GSM925877
SRR490324	GSM920990
SRR597894	GSM1023069
SRR1004316	GSM1241382
SRR191496	GSM715606
SRR191607	GSM715717
SRR1294720	GSM1395627
SRR897455	GSM1157589
SRR772526	GSM1098295
SRR1060754	GSM1298100
SRR897181	GSM1157315
SRR898493	GSM1158627
SRR1216131	GSM1362109
SRR1186603	GSM1342893
SRR898400	GSM1158534
SRR616073	GSM1033544
SRR934319	GSM1185615
SRR040040	GSM532925
SRR522147	GSM967574
SRR897540	GSM1157674
SRR567455	GSM999534
SRR903016	GSM1166087
SRR948494	GSM1202464
SRR773860	GSM1098574
SRR390521	GSM849356
SRR1294894	GSM1395801
SRR502785	GSM938893
SRR490484	GSM921030
SRR1057525	GSM1296625
SRR896700	GSM1156834
SRR1216129	GSM1362107
SRR764785	GSM1087865
SRR949124	GSM1203345
SRR572597	GSM1005575
SRR522082	GSM967509
SRR1313137	GSM1401723
SRR572576	GSM1005575
SRR390545	GSM849368
SRR772502	GSM1098282
SRR1013366	GSM1245064
SRR1299465	GSM1399189
SRR896782	GSM1156916
SRR1027594	GSM1261106
SRR710095	GSM1081541
SRR031890	GSM485443
SRR902962	GSM1166078
SRR1036024	GSM1273620
SRR444058	GSM893582
SRR032278	GSM424360
SRR522076	GSM967503
SRR804678	GSM1112876
SRR040022	GSM532907
SRR827471	GSM1122675
SRR1027740	GSM1261653
SRR309287	GSM741175
SRR1036123	GSM1273638
SRR572644	GSM1005575
SRR353639	GSM818567
SRR1044470	GSM1281762
SRR941582	GSM1192669
SRR1169868	GSM1328795
SRR563534	GSM999568
SRR1216035	GSM1362013
SRR1204530	GSM1356582
SRR191439	GSM715549
SRR921946	GSM1173808
SRR349741	GSM802457
SRR1036009	GSM1273616
SRR925703	GSM1172863
SRR1294806	GSM1395713
SRR1295111	GSM1396018
SRR364277	GSM832476
SRR567100	GSM1000984
SRR1294645	GSM1395552
SRR1425769	GSM1416389
SRR057515	GSM546921
SRR500885	GSM937174
SRR772475	GSM1098268
SRR191644	GSM715431
SRR567068	GSM1000983
SRR1264051	GSM1375518
SRR1206041	GSM1358000
SRR1032932	GSM1268982
SRR915781	GSM1171566
SRR1294631	GSM1395538
SRR1182342	GSM1338765
SRR1177733	GSM1335734
SRR172836	GSM699730
SRR1033064	GSM1269114
SRR1377215	GSM1409706
SRR567064	GSM1000983
SRR1295127	GSM1396034
SRR384964	GSM835232
SRR073779	GSM618519
SRR836154	GSM1131339
SRR791066	GSM1104010
SRR1398549	GSM1412715
SRR101426	GSM675541
SRR427096	GSM884982
SRR1175192	GSM1333385
SRR346464	GSM800443
SRR1264097	GSM1375520
SRR772684	GSM1098384
SRR835320	GSM945006
SRR398227	GSM860018
SRR942564	GSM1194699
SRR346469	GSM800454
SRR976765	GSM1229370
SRR330894	GSM768978
SRR1033161	GSM1269211
SRR191522	GSM715632
SRR934262	GSM1185608
SRR944306	GSM1197348
SRR1295087	GSM1395994
SRR553462	GSM996199
SRR649548	GSM1065158
SRR032276	GSM424358
SRR1264201	GSM1375525
SRR1223580	GSM1365971
SRR897214	GSM1157348
SRR039613	GSM531976
SRR897191	GSM1157325
SRR903115	GSM1166101
SRR1264113	GSM1375521
SRR191445	GSM715555
SRR1282064	GSM1383565
SRR954986	GSM1213433
SRR1049356	GSM1288866
SRR897808	GSM1157942
SRR949113	GSM1203337
SRR902990	GSM1166083
SRR897721	GSM1157855
SRR1223569	GSM1365960
SRR646607	GSM1061021
SRR639224	GSM1056528
SRR1294996	GSM1395903
SRR191480	GSM715590
SRR1377200	GSM1409701
SRR299025	GSM749465
SRR1182276	GSM1338339
SRR521506	GSM958739
SRR772494	GSM1098278
SRR1377156	GSM1409689
SRR1295350	GSM1396257
SRR896849	GSM1156983
SRR1237983	GSM1369007
SRR527697	GSM977052
SRR805815	GSM1113402
SRR837838	GSM1133339
SRR452334	GSM907499
SRR1264181	GSM1375524
SRR606247	GSM1024315
SRR191458	GSM715568
SRR122340	GSM686949
SRR490437	GSM921018
SRR1057526	GSM1296626
SRR1024344	GSM1259077
SRR1026980	GSM1260559
SRR1032882	GSM1269353
SRR902932	GSM1166072
SRR363763	GSM830566
SRR1106198	GSM1305151
SRR342839	GSM792095
SRR567110	GSM1000985
SRR343354	GSM793374
SRR333684	GSM785442
SRR1299490	GSM1399210
SRR1032942	GSM1268992
SRR898293	GSM1158427
SRR903301	GSM1166124
SRR1036107	GSM1273635
SRR1039512	GSM1275866
SRR897125	GSM1157259
SRR527671	GSM977039
SRR1146145	GSM1315683
SRR502791	GSM938899
SRR1264311	GSM1375530
SRR649563	GSM1065164
SRR1030496	GSM1266743
SRR1207867	GSM1359515
SRR1024122	GSM1259107
SRR944060	GSM1196604
SRR1223591	GSM1365982
SRR1142093	GSM1312924
SRR1294868	GSM1395775
SRR902998	GSM1166084
SRR1036065	GSM1273627
SRR1055100	GSM1294393
SRR060907	GSM565973
SRR772474	GSM1098267
SRR1146148	GSM1315686
SRR1047845	GSM1288375
SRR671942	GSM1077428
SRR521488	GSM958734
SRR1026998	GSM1260574
SRR1295028	GSM1395935
SRR934227	GSM1185604
SRR548612	GSM995550
SRR1038626	GSM1275183
SRR567157	GSM1000986
SRR1032988	GSM1269038
SRR490486	GSM921030
SRR1200703	GSM1354724
SRR833728	GSM1128651
SRR1268171	GSM1378019
SRR1295078	GSM1395985
SRR490971	GSM922156
SRR1294552	GSM1395459
SRR1175188	GSM1333381
SRR741901	GSM1084057
SRR897891	GSM1158025
SRR353653	GSM818581
SRR1294855	GSM1395762
SRR942449	GSM1194158
SRR941580	GSM1192667
SRR521166	GSM960611
SRR490491	GSM921031
SRR309139	GSM758634
SRR974982	GSM1227200
SRR897556	GSM1157690
SRR896728	GSM1156862
SRR1032189	GSM1267862
SRR1035697	GSM1273494
SRR1295071	GSM1395978
SRR903258	GSM1166119
SRR353528	GSM818437
SRR390516	GSM849351
SRR191609	GSM715719
SRR1521409	GSM1440469
SRR1044503	GSM1281795
SRR1294115	GSM1395309
SRR1019445	GSM1252271
SRR897558	GSM1157692
SRR191626	GSM715736
SRR1313095	GSM1401681
SRR1294790	GSM1395697
SRR1024156	GSM1259263
SRR896678	GSM1156812
SRR903119	GSM1166101
SRR1033087	GSM1269137
SRR527667	GSM977037
SRR897805	GSM1157939
SRR1026871	GSM1260479
SRR057634	GSM554086
SRR033730	GSM497075
SRR1017153	GSM1250456
SRR897573	GSM1157707
SRR1216067	GSM1362045
SRR633601	GSM1053793
SRR393696	GSM855076
SRR903061	GSM1166094
SRR1012934	GSM1244816
SRR1044426	GSM1281718
SRR849505	GSM1138787
SRR1216126	GSM1362104
SRR897483	GSM1157617
SRR1107931	GSM1306659
SRR1182250	GSM1338316
SRR1264561	GSM1375213
SRR897683	GSM1157817
SRR772397	GSM1098227
SRR1177756	GSM1335757
SRR1036062	GSM1273627
SRR902992	GSM1166083
SRR032123	GSM432605
SRR791058	GSM1104002
SRR1036069	GSM1273628
SRR332271	GSM782660
SRR1107835	GSM1306495
SRR539249	GSM985104
SRR491069	GSM922254
SRR061729	GSM569412
SRR031899	GSM485452
SRR534297	GSM981247
SRR345549	GSM797669
SRR490596	GSM921058
SRR1146079	GSM1315612
SRR1295227	GSM1396134
SRR897107	GSM1157241
SRR1013977	GSM1246707
SRR490451	GSM921021
SRR886595	GSM1155380
SRR1216095	GSM1362073
SRR1286921	GSM1386273
SRR771467	GSM1093229
SRR1033158	GSM1269208
SRR1521436	GSM1440494
SRR616076	GSM1033547
SRR1002083	GSM1239126
SRR925729	GSM1172895
SRR925687	GSM1172844
SRR527696	GSM977052
SRR961660	GSM1220856
SRR1216028	GSM1362006
SRR448116	GSM900504
SRR1377149	GSM1409688
SRR953497	GSM1207879
SRR032275	GSM424357
SRR1294793	GSM1395700
SRR350244	GSM804345
SRR1264241	GSM1375527
SRR572558	GSM1005575
SRR398228	GSM860019
SRR1047827	GSM1288371
SRR968074	GSM1224495
SRR1294784	GSM1395691
SRR834938	GSM1129307
SRR1197160	GSM1348965
SRR070179	GSM602559
SRR1216132	GSM1362110
SRR1313182	GSM1401768
SRR949586	GSM1204877
SRR490983	GSM922168
SRR867030	GSM1147076
SRR741943	GSM1084078
SRR787304	GSM1102632
SRR567069	GSM1000983
SRR896796	GSM1156930
SRR1164864	GSM1323724
SRR572590	GSM1005575
SRR191631	GSM715741
SRR934284	GSM1185611
SRR1294626	GSM1395533
SRR1216135	GSM1362113
SRR949100	GSM1203326
SRR886578	GSM1155374
SRR372625	GSM838077
SRR944088	GSM1196632
SRR298703	GSM742945
SRR346478	GSM800471
SRR915792	GSM1171577
SRR1036058	GSM1273627
SRR903317	GSM1166126
SRR1032175	GSM1267848
SRR898219	GSM1158353
SRR764798	GSM1087878
SRR038999	GSM442019
SRR031874	GSM485427
SRR836529	GSM1132423
SRR827473	GSM1122676
SRR897656	GSM1157790
SRR545688	GSM984605
SRR353646	GSM818574
SRR934775	GSM1185922
SRR1398559	GSM1412725
SRR1186606	GSM1342896
SRR1264177	GSM1375524
SRR805753	GSM1113340
SRR433869	GSM885646
SRR1294962	GSM1395869
SRR522067	GSM967494
SRR566248	GSM999667
SRR408576	GSM876016
SRR933995	GSM1185388
SRR1264189	GSM1375524
SRR836204	GSM1131554
SRR502797	GSM938905
SRR942448	GSM1194157
SRR448103	GSM900491
SRR031913	GSM485466
SRR893055	GSM1160121
SRR191500	GSM715610
SRR628452	GSM1048188
SRR897229	GSM1157363
SRR748301	GSM1085707
SRR534331	GSM981259
SRR315642	GSM764212
SRR898464	GSM1158598
SRR1425777	GSM1416397
SRR650429	GSM1066118
SRR837836	GSM1133337
SRR567019	GSM1000982
SRR567134	GSM1000986
SRR772391	GSM1098224
SRR066434	GSM597205
SRR1377168	GSM1409692
SRR490278	GSM920978
SRR898005	GSM1158139
SRR804691	GSM1112881
SRR941598	GSM1192685
SRR396557	GSM856875
SRR191484	GSM715594
SRR868880	GSM1150626
SRR191570	GSM715680
SRR787303	GSM1102631
SRR772646	GSM1098362
SRR828718	GSM1124348
SRR580358	GSM1015449
SRR567032	GSM1000982
SRR772408	GSM1098233
SRR534299	GSM981248
SRR772501	GSM1098281
SRR1164887	GSM1323747
SRR898455	GSM1158589
SRR925715	GSM1172876
SRR1521388	GSM1440448
SRR1033210	GSM1269260
SRR882028	GSM1153916
SRR805775	GSM1113362
SRR040020	GSM532905
SRR898447	GSM1158581
SRR500875	GSM937160
SRR091669	GSM652293
SRR1294989	GSM1395896
SRR189775	GSM714635
SRR1238504	GSM1369193
SRR1044424	GSM1281716
SRR567153	GSM1000986
SRR921551	GSM1173503
SRR189781	GSM714641
SRR1035696	GSM1273493
SRR057516	GSM546922
SRR1049398	GSM1289097
SRR896687	GSM1156821
SRR903289	GSM1166122
SRR191512	GSM715622
SRR490389	GSM921006
SRR896790	GSM1156924
SRR490248	GSM920971
SRR1295275	GSM1396182
SRR363993	GSM830455
SRR521477	GSM958733
SRR976186	GSM1229069
SRR1027185	GSM1261030
SRR1295110	GSM1396017
SRR514142	GSM949837
SRR1030495	GSM1266742
SRR898152	GSM1158286
SRR805755	GSM1113342
SRR941563	GSM1192650
SRR1521418	GSM1440478
SRR976771	GSM1229372
SRR846956	GSM1133681
SRR1264087	GSM1375520
SRR566994	GSM1000981
SRR903015	GSM1166087
SRR772702	GSM1098395
SRR772412	GSM1098235
SRR949584	GSM1204876
SRR804677	GSM1112875
SRR1036968	GSM1274124
SRR1377154	GSM1409689
SRR1174687	GSM1332750
SRR307926	GSM758575
SRR032117	GSM432599
SRR836219	GSM1131544
SRR805890	GSM1113311
SRR309283	GSM741171
SRR898399	GSM1158533
SRR944336	GSM1197378
SRR897624	GSM1157758
SRR522133	GSM967560
SRR651731	GSM1067870
SRR057525	GSM546925
SRR545715	GSM984617
SRR942550	GSM1194685
SRR1047838	GSM1288374
SRR934325	GSM1185616
SRR1268175	GSM1378023
SRR898013	GSM1158147
SRR531461	GSM979872
SRR580357	GSM1015449
SRR897179	GSM1157313
SRR363989	GSM830451
SRR903060	GSM1166094
SRR578855	GSM1013695
SRR805784	GSM1113371
SRR902923	GSM1166069
SRR073778	GSM618518
SRR1145048	GSM1314622
SRR837473	GSM1132724
SRR037192	GSM517437
SRR427099	GSM884985
SRR1296025	GSM1396599
SRR446301	GSM897069
SRR830997	GSM1126644
SRR897439	GSM1157573
SRR191707	GSM715488
SRR529099	GSM978501
SRR1299450	GSM1399184
SRR1057992	GSM1297590
SRR902927	GSM1166070
SRR031869	GSM485422
SRR1036032	GSM1273621
SRR931824	GSM1184601
SRR907615	GSM1167070
SRR567644	GSM1002552
SRR1264166	GSM1375523
SRR592573	GSM1019735
SRR1313124	GSM1401710
SRR897838	GSM1157972
SRR805831	GSM1113418
SRR567160	GSM1000986
SRR650355	GSM1065919
SRR491350	GSM923264
SRR1003780	GSM1241162
SRR1299456	GSM1399186
SRR648420	GSM1063296
SRR897241	GSM1157375
SRR1027002	GSM1260577
SRR1174338	GSM1331318
SRR1024135	GSM1259120
SRR975552	GSM1228185
SRR1033167	GSM1269217
SRR897958	GSM1158092
SRR527668	GSM977037
SRR1033045	GSM1269095
SRR390505	GSM849346
SRR975414	GSM1228037
SRR490501	GSM921034
SRR1232213	GSM1367029
SRR038448	GSM484895
SRR1238028	GSM1369085
SRR772350	GSM1098199
SRR1142089	GSM1312920
SRR521463	GSM958729
SRR903281	GSM1166121
SRR531696	GSM980252
SRR943916	GSM1196958
SRR575160	GSM1006911
SRR791074	GSM1104018
SRR223509	GSM735421
SRR1295362	GSM1396269
SRR804686	GSM1112879
SRR1264265	GSM1375528
SRR071162	GSM614545
SRR058070	GSM548635
SRR771552	GSM1095132
SRR1164806	GSM1323666
SRR903059	GSM1166094
SRR823337	GSM1118045
SRR898422	GSM1158556
SRR1259326	GSM1373313
SRR1521410	GSM1440470
SRR846942	GSM1133667
SRR456555	GSM908341
SRR1521401	GSM1440461
SRR202056	GSM721118
SRR534311	GSM981254
SRR1186602	GSM1342892
SRR1146083	GSM1315618
SRR490258	GSM920973
SRR927190	GSM1181984
SRR1164865	GSM1323725
SRR903043	GSM1166091
SRR399312	GSM862355
SRR1186053	GSM1342285
SRR398215	GSM859999
SRR1264288	GSM1375529
SRR330877	GSM768961
SRR446291	GSM897345
SRR567637	GSM1002545
SRR965361	GSM1223905
SRR925723	GSM1172885
SRR1294814	GSM1395721
SRR1047860	GSM1288378
SRR1313072	GSM1401658
SRR897053	GSM1157187
SRR1044597	GSM1281889
SRR342836	GSM792093
SRR298706	GSM742948
SRR1027467	GSM1261036
SRR222177	GSM732317
SRR073740	GSM618480
SRR567159	GSM1000986
SRR1377164	GSM1409691
SRR898420	GSM1158554
SRR490594	GSM921057
SRR1295047	GSM1395954
SRR1012315	GSM1243288
SRR949110	GSM1203334
SRR040031	GSM532916
SRR364293	GSM832492
SRR1264351	GSM1375531
SRR546550	GSM991168
SRR1216101	GSM1362079
SRR031854	GSM485407
SRR058069	GSM548634
SRR1216029	GSM1362007
SRR922115	GSM1174218
SRR1509741	GSM1431881
SRR897289	GSM1157423
SRR1002090	GSM1239133
SRR1238509	GSM1369198
SRR776495	GSM1099036
SRR040021	GSM532906
SRR191407	GSM715517
SRR830996	GSM1126643
SRR633556	GSM1053748
SRR038998	GSM442018
SRR032263	GSM424345
SRR1012946	GSM1244820
SRR836157	GSM1131342
SRR597901	GSM1023076
SRR944053	GSM1196597
SRR945235	GSM1198481
SRR1223548	GSM1365939
SRR1023004	GSM1256453
SRR1164868	GSM1323728
SRR1382002	GSM1410586
SRR1177718	GSM1335719
SRR566241	GSM999664
SRR1044670	GSM1282324
SRR897847	GSM1157981
SRR903105	GSM1166099
SRR1264319	GSM1375530
SRR834984	GSM1129345
SRR522068	GSM967495
SRR942417	GSM1194147
SRR1274538	GSM1381994
SRR934837	GSM1185984
SRR1030497	GSM1266744
SRR545716	GSM984617
SRR948501	GSM1202471
SRR1032926	GSM1268976
SRR1294539	GSM1395446
SRR1295165	GSM1396072
SRR479052	GSM913873
SRR479074	GSM913893
SRR1026966	GSM1260550
SRR298698	GSM742940
SRR945207	GSM1198467
SRR491081	GSM922266
SRR403013	GSM867287
SRR786625	GSM1100306
SRR646605	GSM1061019
SRR572595	GSM1005575
SRR1295045	GSM1395952
SRR531701	GSM980257
SRR805795	GSM1113382
SRR1013976	GSM1246706
SRR1295091	GSM1395998
SRR1182257	GSM1338320
SRR191543	GSM715653
SRR764802	GSM1087882
SRR191687	GSM715465
SRR1294954	GSM1395861
SRR490513	GSM921037
SRR831028	GSM1126675
SRR968076	GSM1224497
SRR903328	GSM1166128
SRR189787	GSM714647
SRR941583	GSM1192670
SRR902977	GSM1166080
SRR060908	GSM565974
SRR031924	GSM485477
SRR519070	GSM957466
SRR390496	GSM849339
SRR1295197	GSM1396104
SRR1294775	GSM1395682
SRR040019	GSM532904
SRR1193572	GSM1348549
SRR444043	GSM893567
SRR1026920	GSM1260510
SRR1057979	GSM1297577
SRR1044481	GSM1281773
SRR545719	GSM984619
SRR444041	GSM893565
SRR537108	GSM984211
SRR827481	GSM1122677
SRR1295100	GSM1396007
SRR897667	GSM1157801
SRR527695	GSM977051
SRR578821	GSM1013686
SRR805809	GSM1113396
SRR896756	GSM1156890
SRR1003786	GSM1241168
SRR1146131	GSM1315669
SRR066444	GSM597206
SRR836223	GSM1131548
SRR741945	GSM1084080
SRR1003756	GSM1241138
SRR1216000	GSM1361978
SRR545700	GSM984609
SRR837471	GSM1132722
SRR898316	GSM1158450
SRR330866	GSM768950
SRR037186	GSM517437
SRR897907	GSM1158041
SRR1032964	GSM1269014
SRR1238536	GSM1369225
SRR562648	GSM999527
SRR575523	GSM1008241
SRR1025671	GSM1260316
SRR1377158	GSM1409690
SRR1103944	GSM1180724
SRR315299	GSM765387
SRR772461	GSM1098260
SRR1033178	GSM1269228
SRR648421	GSM1063297
SRR903006	GSM1166085
SRR957966	GSM1216835
SRR969855	GSM1224927
SRR493966	GSM927325
SRR1004304	GSM1241370
SRR1025509	GSM1260147
SRR1264129	GSM1375522
SRR1002999	GSM1240656
SRR897148	GSM1157282
SRR427101	GSM884987
SRR1295203	GSM1396110
SRR1182255	GSM1338318
SRR902947	GSM1166075
SRR1282178	GSM1383756
SRR522125	GSM967552
SRR923930	GSM1177218
SRR034194	GSM424352
SRR837824	GSM1133325
SRR897486	GSM1157620
SRR772560	GSM1098313
SRR944331	GSM1197373
SRR934846	GSM1185993
SRR1294922	GSM1395829
SRR490383	GSM921004
SRR1032143	GSM1267811
SRR456543	GSM908330
SRR948759	GSM1202578
SRR897064	GSM1157198
SRR1264274	GSM1375528
SRR490976	GSM922161
SRR567144	GSM1000986
SRR537117	GSM984220
SRR808403	GSM1115022
SRR567129	GSM1000985
SRR031909	GSM485462
SRR066425	GSM597204
SRR1182269	GSM1338332
SRR333690	GSM785380
SRR191450	GSM715560
SRR903235	GSM1166116
SRR057517	GSM546922
SRR1313086	GSM1401672
SRR070230	GSM602577
SRR898238	GSM1158372
SRR934277	GSM1185610
SRR898154	GSM1158288
SRR934264	GSM1185609
SRR575159	GSM1006910
SRR836215	GSM1131540
SRR772548	GSM1098307
SRR527640	GSM973689
SRR893069	GSM1160135
SRR445721	GSM896806
SRR1295198	GSM1396105
SRR897274	GSM1157408
SRR490494	GSM921032
SRR396804	GSM857469
SRR846950	GSM1133675
SRR1025513	GSM1260148
SRR896981	GSM1157115
SRR479076	GSM913894
SRR988508	GSM1233289
SRR1177720	GSM1335721
SRR1186610	GSM1342900
SRR1258898	GSM1371563
SRR868861	GSM1150607
SRR189786	GSM714646
SRR896939	GSM1157073
SRR315308	GSM765391
SRR1182351	GSM1338769
SRR527693	GSM977050
SRR934821	GSM1185968
SRR903311	GSM1166125
SRR396561	GSM856879
SRR644275	GSM1060207
SRR030770	GSM453868
SRR897868	GSM1158002
SRR1025494	GSM1260142
SRR521157	GSM960596
SRR537119	GSM984222
SRR1282140	GSM1383676
SRR633573	GSM1053765
SRR903279	GSM1166121
SRR514147	GSM949842
SRR897147	GSM1157281
SRR1047839	GSM1288374
SRR741885	GSM1084041
SRR1054205	GSM1293560
SRR1033288	GSM1269338
SRR243575	GSM737237
SRR1057939	GSM1297493
SRR521448	GSM958728
SRR1238014	GSM1369071
SRR903221	GSM1166114
SRR805776	GSM1113363
SRR998327	GSM1234039
SRR897099	GSM1157233
SRR057520	GSM546923
SRR036620	GSM501697
SRR1057986	GSM1297584
SRR1025514	GSM1260148
SRR931822	GSM1184599
SRR943911	GSM1196953
SRR1264162	GSM1375523
SRR446305	GSM897071
SRR572642	GSM1005575
SRR934300	GSM1185613
SRR307011	GSM754335
SRR1044581	GSM1281873
SRR1044524	GSM1281816
SRR1036392	GSM1273673
SRR1294508	GSM1395415
SRR1044512	GSM1281804
SRR750888	GSM1087265
SRR896722	GSM1156856
SRR897116	GSM1157250
SRR950885	GSM1207652
SRR567048	GSM1000983
SRR1003789	GSM1241171
SRR976114	GSM1228811
SRR1146178	GSM1315716
SRR567527	GSM1001332
SRR1295103	GSM1396010
SRR403893	GSM869047
SRR191465	GSM715575
SRR837506	GSM1132757
SRR653424	GSM1067413
SRR447176	GSM899454
SRR522100	GSM967527
SRR1177734	GSM1335735
SRR398204	GSM859987
SRR548611	GSM995549
SRR398212	GSM859995
SRR925740	GSM1172908
SRR897068	GSM1157202
SRR1033152	GSM1269202
SRR1033217	GSM1269267
SRR490297	GSM920983
SRR1521414	GSM1440474
SRR060906	GSM565972
SRR837494	GSM1132745
SRR1024120	GSM1259105
SRR944073	GSM1196617
SRR1264557	GSM1375212
SRR787271	GSM1101967
SRR1174337	GSM1331317
SRR039001	GSM442021
SRR578832	GSM1013692
SRR805822	GSM1113409
SRR1033036	GSM1269086
SRR1002079	GSM1239122
SRR545712	GSM984615
SRR1033208	GSM1269258
SRR965806	GSM956298
SRR1036015	GSM1273618
SRR403006	GSM867280
SRR490508	GSM921036
SRR1294650	GSM1395557
SRR333721	GSM785411
SRR518623	GSM956429
SRR898323	GSM1158457
SRR350717	GSM808734
SRR897212	GSM1157346
SRR898361	GSM1158495
SRR1033025	GSM1269075
SRR032245	GSM424327
SRR896688	GSM1156822
SRR945223	GSM1198475
SRR915785	GSM1171570
SRR898192	GSM1158326
SRR1033049	GSM1269099
SRR835008	GSM1129239
SRR942544	GSM1194679
SRR934226	GSM1185604
SRR772616	GSM1098345
SRR1531147	GSM1447493
SRR1521437	GSM1440495
SRR976767	GSM1229370
SRR896664	GSM1156798
SRR1264271	GSM1375528
SRR831024	GSM1126671
SRR363874	GSM830536
SRR627543	GSM1041198
SRR031878	GSM485431
SRR1295269	GSM1396176
SRR567645	GSM1002553
SRR898462	GSM1158596
SRR1313077	GSM1401663
SRR037185	GSM517437
SRR1003819	GSM1241201
SRR898358	GSM1158492
SRR389027	GSM847885
SRR491019	GSM922204
SRR896668	GSM1156802
SRR1363855	GSM1406526
SRR954999	GSM1213446
SRR898228	GSM1158362
SRR031859	GSM485412
SRR446325	GSM897081
SRR764794	GSM1087874
SRR1033266	GSM1269316
SRR1313172	GSM1401758
SRR1294907	GSM1395814
SRR309133	GSM758631
SRR037189	GSM517437
SRR606336	GSM1024417
SRR1424732	GSM1415127
SRR572606	GSM1005575
SRR490580	GSM921054
SRR898206	GSM1158340
SRR1294533	GSM1395440
SRR901902	GSM1164652
SRR040018	GSM532903
SRR942442	GSM1194155
SRR521447	GSM958728
SRR066439	GSM597206
SRR1055103	GSM1294396
SRR315331	GSM765402
SRR1295155	GSM1396062
SRR570434	GSM1004252
SRR567112	GSM1000985
SRR1033073	GSM1269123
SRR1264240	GSM1375527
SRR567461	GSM999535
SRR831044	GSM1126691
SRR1313289	GSM1402483
SRR490449	GSM921021
SRR1295214	GSM1396121
SRR1294815	GSM1395722
SRR897200	GSM1157334
SRR897468	GSM1157602
SRR1004293	GSM1241359
SRR1002092	GSM1239135
SRR578849	GSM1013695
SRR948746	GSM1202565
SRR1146085	GSM1315621
SRR1033092	GSM1269142
SRR557136	GSM990771
SRR521154	GSM960588
SRR896839	GSM1156973
SRR441565	GSM889283
SRR1035902	GSM1273487
SRR772473	GSM1098267
SRR1003810	GSM1241192
SRR1033099	GSM1269149
SRR1299476	GSM1399196
SRR048961	GSM545208
SRR897925	GSM1158059
SRR514858	GSM949334
SRR650354	GSM1065918
SRR772353	GSM1098201
SRR1294601	GSM1395508
SRR446728	GSM898222
SRR1003804	GSM1241186
SRR741934	GSM1084069
SRR566243	GSM999665
SRR521535	GSM958748
SRR653399	GSM1071860
SRR1377155	GSM1409689
SRR1186055	GSM1342287
SRR804665	GSM1112870
SRR975570	GSM1228203
SRR445726	GSM896811
SRR448102	GSM900490
SRR741930	GSM1084067
SRR1294998	GSM1395905
SRR033719	GSM497064
SRR633596	GSM1053788
SRR653235	GSM1071439
SRR805772	GSM1113359
SRR903122	GSM1166102
SRR500886	GSM937175
SRR741952	GSM1084087
SRR837442	GSM1132693
SRR1017159	GSM1250462
SRR1032986	GSM1269036
SRR948757	GSM1202576
SRR896924	GSM1157058
SRR1049364	GSM1288874
SRR944044	GSM1196588
SRR1023009	GSM1256458
SRR1033193	GSM1269243
SRR1264352	GSM1375531
SRR1060767	GSM1298113
SRR390484	GSM849332
SRR037226	GSM517442
SRR903202	GSM1166112
SRR902969	GSM1166079
SRR518946	GSM957192
SRR944065	GSM1196609
SRR1032925	GSM1268975
SRR953774	GSM1211430
SRR048952	GSM545206
SRR1044417	GSM1281709
SRR742820	GSM1084098
SRR902994	GSM1166083
SRR787611	GSM1103001
SRR040007	GSM532892
SRR772427	GSM1098242
SRR934777	GSM1185924
SRR1264152	GSM1375523
SRR490505	GSM921035
SRR037703	GSM501716
SRR900290	GSM1162732
SRR897192	GSM1157326
SRR522107	GSM967534
SRR1521365	GSM1440425
SRR566998	GSM1000981
SRR1026931	GSM1260520
SRR1146560	GSM1316812
SRR896724	GSM1156858
SRR521546	GSM958750
SRR891241	GSM1155630
SRR1027599	GSM1261109
SRR903285	GSM1166122
SRR1238507	GSM1369196
SRR836173	GSM1131189
SRR527661	GSM977034
SRR1295119	GSM1396026
SRR191483	GSM715593
SRR390504	GSM849345
SRR1146087	GSM1315623
SRR804675	GSM1112874
SRR1521378	GSM1440438
SRR048965	GSM545209
SRR490426	GSM921015
SRR1294629	GSM1395536
SRR031853	GSM485406
SRR1363514	GSM1406451
SRR934216	GSM1185603
SRR1032137	GSM1267805
SRR902955	GSM1166077
SRR491342	GSM923256
SRR903089	GSM1166097
SRR372615	GSM838067
SRR497921	GSM678541
SRR897060	GSM1157194
SRR1206045	GSM1358004
SRR943912	GSM1196954
