6590	SRP060348	SRS979011	SRX1081204	SRR2087209
6619	DRP002860	DRS022650	DRX026177	DRR029108
6674	DRP002586	DRS019265	DRX022465	DRR024804
6732	DRP002586	DRS019265	DRX022502	DRR024841
6795	DRP002586	DRS019265	DRX022523	DRR024862
6796	DRP002586	DRS019265	DRX022609	DRR024948
6820	DRP002586	DRS019265	DRX022647	DRR024986
6849	DRP002586	DRS019265	DRX022678	DRR025017
6858	DRP002435	DRS016933	DRX019711	DRR028174
6866	DRP002586	DRS019265	DRX022605	DRR024944
6902	DRP001797	DRS016619	DRX021448	DRR023642
6910	DRP002435	DRS016933	DRX019712	DRR028318
6913	DRP002435	DRS016933	DRX019712	DRR028267
6925	DRP002435	DRS016933	DRX019715	DRR028435
7087	DRP002860	DRS022650	DRX026177	DRR029105
7221	SRP060715	SRS988148	SRX1092546	SRR2097513
7288	SRP060637	SRS987004	SRX1091365	SRR2096246
7323	DRP002586	DRS019265	DRX022594	DRR024933
7325	DRP002586	DRS019265	DRX022521	DRR024860
7326	DRP001797	DRS016620	DRX021449	DRR023647
7327	SRP051472	SRS801178	SRX821432	SRR1732051
7366	DRP002435	DRS016933	DRX019713	DRR028551
7367	DRP002435	DRS016933	DRX019714	DRR028390
7372	DRP002586	DRS019265	DRX022515	DRR024854
7377	DRP002435	DRS016933	DRX019712	DRR028278
7418	DRP002435	DRS016933	DRX019712	DRR028272
7488	DRP002435	DRS016933	DRX019712	DRR028256
7609	SRP061292	SRS994928	SRX1100335	SRR2106404
7839	DRP001797	DRS016618	DRX021446	DRR023626
7840	DRP001797	DRS016620	DRX021449	DRR023643
7849	DRP002435	DRS016933	DRX019711	DRR028144
7866	DRP002435	DRS016933	DRX019713	DRR028530
7882	DRP002435	DRS016933	DRX019715	DRR028515
7937	SRP051472	SRS801185	SRX821439	SRR1732058
8028	SRP059950	SRS973945	SRX1075716	SRR2081138
8093	SRP051249	SRS795842	SRX815496	SRR1721284
8258	DRP002586	DRS019265	DRX022633	DRR024972
8299	DRP002586	DRS019265	DRX022573	DRR024912
8311	DRP002586	DRS019265	DRX022640	DRR024979
8329	SRP051472	SRS801199	SRX821453	SRR1732072
8332	DRP002586	DRS019265	DRX022684	DRR025023
8346	DRP002586	DRS019265	DRX022528	DRR024867
8362	DRP002435	DRS016933	DRX019713	DRR028528
8364	DRP002435	DRS016933	DRX019711	DRR028196
8370	DRP002435	DRS016933	DRX019711	DRR028176
8408	DRP002435	DRS016933	DRX019715	DRR028496
8618	SRP051249	SRS795853	SRX815507	SRR1721295
8623	DRP002860	DRS022652	DRX026179	DRR029116
8829	SRP051472	SRS801172	SRX821426	SRR1732045
8836	SRP060637	SRS987003	SRX1091366	SRR2096247
8872	DRP002435	DRS016933	DRX019711	DRR028214
8873	DRP002435	DRS016933	DRX019712	DRR028234
9186	DRP002586	DRS019265	DRX022468	DRR024807
9311	DRP002586	DRS019265	DRX022705	DRR025044
9324	DRP001797	DRS016623	DRX021456	DRR023694
9327	DRP001797	DRS016619	DRX021448	DRR023641
9349	DRP002586	DRS019265	DRX022559	DRR024898
9359	DRP002435	DRS016933	DRX019711	DRR028158
9361	DRP002851	DRS022480	DRX042186	DRR046898
9362	DRP002435	DRS016933	DRX019711	DRR028160
9369	DRP002435	DRS016933	DRX019714	DRR028387
9375	DRP002435	DRS016933	DRX019713	DRR028591
9382	DRP002586	DRS019265	DRX022711	DRR025050
9424	DRP002435	DRS016933	DRX019712	DRR028237
9438	DRP002435	DRS016933	DRX019712	DRR028304
9473	DRP002435	DRS016933	DRX019715	DRR028449
9509	DRP002435	DRS016933	DRX019715	DRR028460
9608	DRP002860	DRS022652	DRX026179	DRR029115
9738	DRP002586	DRS019265	DRX022479	DRR024818
9829	SRP051472	SRS801188	SRX821442	SRR1732061
9832	SRP051472	SRS801208	SRX821463	SRR1732082
9851	DRP002435	DRS016933	DRX019711	DRR028202
9878	DRP002435	DRS016933	DRX019712	DRR028307
9883	DRP002435	DRS016933	DRX019712	DRR028314
9895	DRP002435	DRS016933	DRX019714	DRR028334
9901	DRP002625	DRS019497	DRX030657	DRR033937
10005	DRP002623	DRS019467	DRX021336	DRR023282
10008	DRP002435	DRS016933	DRX019714	DRR028329
10011	DRP002435	DRS016933	DRX019714	DRR028356
10160	DRP002586	DRS019265	DRX022464	DRR024803
10185	SRP060715	SRS988136	SRX1092558	SRR2097525
10324	DRP002586	DRS019265	DRX022649	DRR024988
10333	DRP002586	DRS019265	DRX022524	DRR024863
10339	DRP001797	DRS016619	DRX021448	DRR023637
10340	DRP001797	DRS016623	DRX021456	DRR023688
10352	DRP002586	DRS019265	DRX022709	DRR025048
10368	DRP002435	DRS016933	DRX019712	DRR028298
10373	DRP002435	DRS016933	DRX019711	DRR028181
10374	DRP002435	DRS016933	DRX019711	DRR028207
10378	DRP002435	DRS016933	DRX019712	DRR028236
10379	SRP051472	SRS801165	SRX821419	SRR1732038
10381	DRP002435	DRS016933	DRX019714	DRR028337
10416	DRP002435	DRS016933	DRX019715	DRR028510
10529	SRP059950	SRS973947	SRX1075713	SRR2081135
10585	SRP051249	SRS795849	SRX815503	SRR1721291
10755	DRP002672	DRS019782	DRX028652	DRR031684
10817	DRP002586	DRS019265	DRX022708	DRR025047
10839	SRP051472	SRS801173	SRX821427	SRR1732046
10853	DRP002586	DRS019265	DRX022578	DRR024917
10859	DRP002435	DRS016933	DRX019715	DRR028444
10863	DRP002586	DRS019265	DRX022534	DRR024873
10891	DRP002435	DRS016933	DRX019714	DRR028370
10899	DRP002435	DRS016933	DRX019715	DRR028513
10911	DRP002435	DRS016933	DRX019712	DRR028277
10979	DRP002435	DRS016933	DRX019712	DRR028238
11014	DRP002435	DRS016933	DRX019714	DRR028346
11113	SRP051249	SRS795845	SRX815499	SRR1721287
11263	SRP061033	SRS989938	SRX1094525	SRR2099835
11362	DRP002586	DRS019265	DRX022614	DRR024953
11368	DRP002586	DRS019265	DRX022562	DRR024901
11379	DRP002586	DRS019265	DRX022507	DRR024846
11410	DRP002435	DRS016933	DRX019713	DRR028555
11834	DRP001797	DRS016620	DRX021449	DRR023645
11855	DRP002586	DRS019265	DRX022592	DRR024931
11883	DRP002435	DRS016933	DRX019714	DRR028347
11982	DRP002435	DRS016933	DRX019714	DRR028393
12065	SRP059925	SRS973145	SRX1074656	SRR2079881
12118	SRP051249	SRS795862	SRX815516	SRR1721304
12165	SRP061292	SRS994931	SRX1100331	SRR2106400
12208	DRP002586	DRS019265	DRX022467	DRR024806
12335	DRP002435	DRS016933	DRX019713	DRR028557
12372	DRP002435	DRS016933	DRX019711	DRR028220
12375	DRP002435	DRS016933	DRX019713	DRR028547
12398	DRP002435	DRS016933	DRX019714	DRR028327
12410	DRP002435	DRS016933	DRX019712	DRR028244
12641	DRP002860	DRS022649	DRX026176	DRR029104
12781	SRP060637	SRS986996	SRX1091373	SRR2096254
12841	SRP051472	SRS801198	SRX821452	SRR1732071
12842	SRP051472	SRS801153	SRX821407	SRR1732026
12865	DRP002586	DRS019265	DRX022714	DRR025053
12869	DRP002435	DRS016933	DRX019711	DRR028164
12920	DRP002435	DRS016933	DRX019715	DRR028425
12986	DRP002435	DRS016933	DRX019711	DRR028217
13306	DRP002435	DRS016933	DRX019713	DRR028535
13316	SRP060637	SRS987014	SRX1091352	SRR2096233
13340	DRP001797	DRS016618	DRX021446	DRR023623
13342	DRP001797	DRS016621	DRX021450	DRR023662
13347	DRP001797	DRS016618	DRX021446	DRR023628
13356	DRP002586	DRS019265	DRX022512	DRR024851
13357	DRP002435	DRS016933	DRX019711	DRR028225
13358	DRP002586	DRS019265	DRX022710	DRR025049
13384	DRP002586	DRS019265	DRX022679	DRR025018
13397	DRP002623	DRS019464	DRX021333	DRR023279
13538	SRP059950	SRS973935	SRX1075718	SRR2081140
13840	DRP001797	DRS016623	DRX021456	DRR023693
13842	DRP002435	DRS016933	DRX019711	DRR028179
13850	DRP002586	DRS019265	DRX022707	DRR025046
13858	DRP002586	DRS019265	DRX022506	DRR024845
13867	DRP002435	DRS016933	DRX019711	DRR028137
13868	DRP002586	DRS019265	DRX022560	DRR024899
13872	DRP002435	DRS016933	DRX019713	DRR028549
13884	DRP002435	DRS016933	DRX019713	DRR028560
13885	DRP002586	DRS019265	DRX022593	DRR024932
13889	DRP002435	DRS016933	DRX019712	DRR028295
13894	DRP002435	DRS016933	DRX019714	DRR028398
13899	DRP002586	DRS019265	DRX022582	DRR024921
13939	DRP002435	DRS016933	DRX019712	DRR028315
13941	DRP002435	DRS016933	DRX019715	DRR028477
14019	DRP002435	DRS016933	DRX019715	DRR028489
14021	DRP002435	DRS016933	DRX019714	DRR028403
14070	SRP053791	SRS842869	SRX872670	SRR1798135
14223	DRP002586	DRS019265	DRX022480	DRR024819
14306	DRP002435	DRS016933	DRX019711	DRR028139
14329	SRP051472	SRS801148	SRX821402	SRR1732021
14344	DRP002586	DRS019265	DRX022549	DRR024888
14348	DRP002586	DRS019265	DRX022685	DRR025024
14352	DRP002435	DRS016933	DRX019711	DRR028200
14360	DRP002435	DRS016933	DRX019713	DRR028561
14367	DRP002435	DRS016933	DRX019715	DRR028461
14374	DRP002435	DRS016933	DRX019713	DRR028566
14381	DRP002435	DRS016933	DRX019711	DRR028167
14398	DRP002435	DRS016933	DRX019712	DRR028309
14423	DRP002435	DRS016933	DRX019712	DRR028260
14454	DRP002435	DRS016933	DRX019712	DRR028283
14765	DRP002586	DRS019265	DRX022590	DRR024929
14817	DRP002435	DRS016933	DRX019715	DRR028456
14829	DRP002586	DRS019265	DRX022532	DRR024871
14836	DRP001797	DRS016618	DRX021446	DRR023629
14849	DRP002586	DRS019265	DRX022529	DRR024868
14891	DRP002435	DRS016933	DRX019713	DRR028567
14895	DRP002586	DRS019265	DRX022601	DRR024940
14936	DRP002435	DRS016933	DRX019715	DRR028470
14938	DRP002435	DRS016933	DRX019712	DRR028265
15156	SRP060715	SRS988142	SRX1092552	SRR2097519
15277	SRP060715	SRS988146	SRX1092548	SRR2097515
15309	DRP002435	DRS016933	DRX019711	DRR028204
15324	DRP002586	DRS019265	DRX022619	DRR024958
15337	SRP051472	SRS801192	SRX821446	SRR1732065
15368	DRP002435	DRS016933	DRX019711	DRR028153
15369	DRP002435	DRS016933	DRX019711	DRR028195
15388	DRP002435	DRS016933	DRX019713	DRR028550
15434	DRP002623	DRS019474	DRX021343	DRR023289
15438	DRP002435	DRS016933	DRX019712	DRR028322
15772	SRP061329	SRS995616	SRX1101121	SRR2107337
15779	DRP002586	DRS019265	DRX022491	DRR024830
15827	DRP002586	DRS019265	DRX022579	DRR024918
15842	DRP002586	DRS019265	DRX022637	DRR024976
15865	DRP002435	DRS016933	DRX019711	DRR028134
15872	DRP002435	DRS016933	DRX019713	DRR028545
15884	DRP002435	DRS016933	DRX019712	DRR028230
15888	DRP002435	DRS016933	DRX019713	DRR028586
15929	DRP002435	DRS016933	DRX019711	DRR028188
15938	DRP002435	DRS016933	DRX019712	DRR028288
16001	DRP002435	DRS016933	DRX019711	DRR028156
16022	DRP002435	DRS016933	DRX01971
20345	DRP001797	DRS016621	DRX021450	DRR023654
20417	DRP002435	DRS016933	DRX019715	DRR028423
20437	DRP002435	DRS016933	DRX019712	DRR028289
20444	DRP002435	DRS016933	DRX019712	DRR028319
20531	DRP002435	DRS016933	DRX019715	DRR028471
20630	DRP002860	DRS022651	DRX026178	DRR029111
20700	SRP060715	SRS988145	SRX1092549	SRR2097516
20775	DRP002586	DRS019265	DRX022499	DRR024838
20849	SRP051472	SRS801167	SRX821421	SRR1732040
20850	SRP051472	SRS801211	SRX821465	SRR1732084
20852	DRP001797	DRS016622	DRX021451	DRR023673
20862	DRP002435	DRS016933	DRX019711	DRR028206
20863	DRP002586	DRS019265	DRX022631	DRR024970
20865	DRP002435	DRS016933	DRX019713	DRR028581
20871	DRP002435	DRS016933	DRX019713	DRR028574
20902	DRP002435	DRS016933	DRX019713	DRR028580
20943	DRP002435	DRS016933	DRX019712	DRR028246
20945	DRP002435	DRS016933	DRX019712	DRR028266
21005	DRP002435	DRS016933	DRX019712	DRR028310
21007	DRP002435	DRS016933	DRX019714	DRR028417
21035	DRP002435	DRS016933	DRX019715	DRR028428
21299	SRP060637	SRS986999	SRX1091370	SRR2096251
21350	SRP051472	SRS801170	SRX821424	SRR1732043
21371	DRP002435	DRS016933	DRX019712	DRR028229
21375	DRP002435	DRS016933	DRX019713	DRR028532
21481	DRP002435	DRS016933	DRX019715	DRR028442
21693	SRP060715	SRS988138	SRX1092556	SRR2097523
21758	DRP002721	DRS020580	DRX040354	DRR045032
21830	DRP002586	DRS019265	DRX022690	DRR025029
21847	DRP002586	DRS019265	DRX022716	DRR025055
21855	SRP051472	SRS801190	SRX821444	SRR1732063
21869	DRP002586	DRS019265	DRX022712	DRR025051
21877	DRP002435	DRS016933	DRX019713	DRR028548
21880	DRP002435	DRS016933	DRX019714	DRR028343
21886	DRP002435	DRS016933	DRX019711	DRR028150
21902	DRP002435	DRS016933	DRX019715	DRR028436
21915	DRP002435	DRS016933	DRX019714	DRR028407
21927	DRP002623	DRS019458	DRX021327	DRR023273
21956	DRP002435	DRS016933	DRX019712	DRR028280
21996	DRP002435	DRS016933	DRX019713	DRR028596
22032	DRP002435	DRS016933	DRX019715	DRR028447
22223	SRP060715	SRS988143	SRX1092551	SRR2097518
22321	DRP002586	DRS019265	DRX022606	DRR024945
22326	DRP001797	DRS016618	DRX021446	DRR023622
22328	DRP001797	DRS016621	DRX021450	DRR023652
22330	DRP001797	DRS016622	DRX021451	DRR023669
22331	DRP001797	DRS016622	DRX021451	DRR023675
22351	DRP002586	DRS019265	DRX022654	DRR024993
22354	DRP002586	DRS019265	DRX022663	DRR025002
22360	DRP002435	DRS016933	DRX019711	DRR028138
22361	DRP002586	DRS019265	DRX022557	DRR024896
22374	DRP002435	DRS016933	DRX019714	DRR028349
22379	DRP002435	DRS016933	DRX019715	DRR028440
22393	DRP002435	DRS016933	DRX019714	DRR028340
22410	DRP002435	DRS016933	DRX019715	DRR028474
22502	DRP002435	DRS016933	DRX019711	DRR028216
22534	DRP002435	DRS016933	DRX019715	DRR028438
22539	DRP002435	DRS016933	DRX019714	DRR028408
22616	SRP051249	SRS795839	SRX815493	SRR1721281
22634	SRP051249	SRS795868	SRX815522	SRR1721310
22668	SRP051249	SRS795852	SRX815506	SRR1721294
22841	DRP001797	DRS016623	DRX021456	DRR023696
22844	DRP001797	DRS016621	DRX021450	DRR023660
22869	DRP002586	DRS019265	DRX022599	DRR024938
22876	DRP002435	DRS016933	DRX019714	DRR028411
23009	DRP002435	DRS016933	DRX019713	DRR028579
23112	SRP051249	SRS795844	SRX815498	SRR1721286
23142	DRP002860	DRS022650	DRX026177	DRR029106
23170	SRP051249	SRS795855	SRX815509	SRR1721297
23328	SRP060637	SRS987007	SRX1091362	SRR2096243
23349	DRP002586	DRS019265	DRX022622	DRR024961
23358	DRP002435	DRS016933	DRX019711	DRR028197
23362	SRP051472	SRS801187	SRX821441	SRR1732060
23378	DRP002586	DRS019265	DRX022645	DRR024984
23389	DRP002435	DRS016933	DRX019714	DRR028365
23416	DRP002435	DRS016933	DRX019714	DRR028331
23434	DRP002435	DRS016933	DRX019715	DRR028481
23545	DRP002435	DRS016933	DRX019715	DRR028426
23858	SRP051472	SRS801183	SRX821437	SRR1732056
23860	SRP051472	SRS801200	SRX821454	SRR1732073
23881	DRP002586	DRS019265	DRX022660	DRR024999
23890	DRP002623	DRS019455	DRX021324	DRR023270
23892	DRP002435	DRS016933	DRX019713	DRR028563
23908	DRP002435	DRS016933	DRX019713	DRR028554
23977	DRP002435	DRS016933	DRX019715	DRR028430
24015	DRP002435	DRS016933	DRX019712	DRR028296
24057	SRP059950	SRS973934	SRX1075717	SRR2081139
24281	DRP002586	DRS019265	DRX022489	DRR024828
24376	DRP002586	DRS019265	DRX022643	DRR024982
24378	DRP002435	DRS016933	DRX019711	DRR028149
24391	DRP002435	DRS016933	DRX019714	DRR028401
24394	DRP002435	DRS016933	DRX019713	DRR028595
24399	DRP002435	DRS016933	DRX019713	DRR028544
24409	SRP051472	SRS801215	SRX821469	SRR1732088
24411	DRP002435	DRS016933	DRX019714	DRR028335
24423	DRP002435	DRS016933	DRX019712	DRR028292
24436	DRP002435	DRS016933	DRX019712	DRR028285
24643	DRP002860	DRS022651	DRX026178	DRR029110
24683	DRP002667	DRS019758	DRX028644	DRR031676
24789	DRP002586	DRS019265	DRX022676	DRR025015
24839	DRP002586	DRS019265	DRX022702	DRR025041
24858	DRP002586	DRS019265	DRX022533	DRR024872
24867	SRP051472	SRS801176	SRX821430	SRR1732049
24868	SRP051472	SRS801160	SRX821414	SRR1732033
24870	DRP001797	DRS016622	DRX021451	DRR023676
24871	DRP001797	DRS016618	DRX021446	DRR023631
24889	DRP002623	DRS019476	DRX021345	DRR023291
24893	DRP002435	DRS016933	DRX019714	DRR028353
24903	DRP002435	DRS016933	DRX019713	DRR028576
24906	DRP002623	DRS019468	DRX021337	DRR023283
24913	DRP002435	DRS016933	DRX019714	DRR028363
24934	DRP002435	DRS016933	DRX019712	DRR028258
24953	DRP002435	DRS016933	DRX019715	DRR028458
24998	DRP002435	DRS016933	DRX019711	DRR028171
25309	DRP002586	DRS019265	DRX022566	DRR024905
25357	DRP002586	DRS019265	DRX022597	DRR024936
25367	SRP051472	SRS801145	SRX821399	SRR1732018
25368	DRP001797	DRS016622	DRX021451	DRR023672
25380	DRP002435	DRS016933	DRX019711	DRR028208
25387	DRP002435	DRS016933	DRX019711	DRR028173
25389	DRP002586	DRS019265	DRX022574	DRR024913
25392	DRP002435	DRS016933	DRX019713	DRR028578
25412	DRP002435	DRS016933	DRX019713	DRR028527
25420	DRP002435	DRS016933	DRX019712	DRR028276
25423	DRP002586	DRS019265	DRX022539	DRR024878
25448	DRP002435	DRS016933	DRX019712	DRR028282
25655	SRP060715	SRS988141	SRX1092553	SRR2097520
25766	SRP061033	SRS989934	SRX1094529	SRR2099839
25872	DRP002586	DRS019265	DRX022667	DRR025006
25873	DRP002586	DRS019265	DRX022583	DRR024922
25897	DRP002851	DRS022477	DRX042183	DRR046895
25899	DRP002435	DRS016933	DRX019711	DRR028210
25903	DRP002435	DRS016933	DRX019713	DRR028558
25962	SRP051472	SRS801210	SRX821464	SRR1732083
26237	DRP002586	DRS019265	DRX022482	DRR024821
26289	DRP002672	DRS019780	DRX028650	DRR031682
26377	DRP002586	DRS019265	DRX022700	DRR025039
26380	DRP002435	DRS016933	DRX019713	DRR028593
26398	DRP002435	DRS016933	DRX019711	DRR028154
26401	DRP002435	DRS016933	DRX019714	DRR028395
26409	DRP002435	DRS016933	DRX019711	DRR028145
26419	SRP051472	SRS801175	SRX821429	SRR1732048
26760	DRP002586	DRS019265	DRX022487	DRR024826
26842	SRP060637	SRS986998	SRX1091371	SRR2096252
26862	DRP002586	DRS019265	DRX022680	DRR025019
26901	DRP002586	DRS019265	DRX022603	DRR024942
26905	DRP002435	DRS016933	DRX019714	DRR028379
26912	DRP002435	DRS016933	DRX019713	DRR028526
26947	DRP002435	DRS016933	DRX019715	DRR028457
26969	DRP002435	DRS016933	DRX019712	DRR028240
26989	DRP002435	DRS016933	DRX019715	DRR028446
27232	DRP002586	DRS019265	DRX022473	DRR024812
27380	DRP002435	DRS016933	DRX019711	DRR028205
27382	DRP002586	DRS019265	DRX022677	DRR025016
