min seqc samples	junctions	magic junctions	rmake junctions	subread junctions	exactly one of {magic, rmake, subread} junctions	exactly two of {magic, rmake, subread} junctions	all three of {magic, rmake, subread} junctions
940	151261	0	0	0	0	0	0
939	151333	0	0	0	0	0	0
938	151400	0	0	0	0	0	0
937	151474	0	0	0	0	0	0
936	151536	0	0	0	0	0	0
935	151595	0	0	0	0	0	0
934	151659	0	0	0	0	0	0
933	151748	0	0	0	0	0	0
932	151826	0	0	0	0	0	0
931	151905	0	0	0	0	0	0
930	151974	0	0	0	0	0	0
929	152040	0	0	0	0	0	0
928	152112	0	0	0	0	0	0
927	152163	0	0	0	0	0	0
926	152223	0	0	0	0	0	0
925	152304	0	0	0	0	0	0
924	152380	0	0	0	0	0	0
923	152461	0	0	0	0	0	0
922	152533	0	0	0	0	0	0
921	152604	0	0	0	0	0	0
920	152688	0	0	0	0	0	0
919	152747	0	0	0	0	0	0
918	152825	0	0	0	0	0	0
917	152889	0	0	0	0	0	0
916	152954	0	0	0	0	0	0
915	153034	0	0	0	0	0	0
914	153102	0	0	0	0	0	0
913	153172	0	0	0	0	0	0
912	153247	0	0	0	0	0	0
911	153309	0	0	0	0	0	0
910	153382	0	0	0	0	0	0
909	153460	0	0	0	0	0	0
908	153542	0	0	0	0	0	0
907	153617	0	0	0	0	0	0
906	153708	0	0	0	0	0	0
905	153784	0	0	0	0	0	0
904	153860	0	0	0	0	0	0
903	153926	0	0	0	0	0	0
902	153995	0	0	0	0	0	0
901	154070	0	0	0	0	0	0
900	154138	0	0	0	0	0	0
899	154202	0	0	0	0	0	0
898	154273	0	0	0	0	0	0
897	154341	0	0	0	0	0	0
896	154407	0	0	0	0	0	0
895	154482	0	0	0	0	0	0
894	154551	0	0	0	0	0	0
893	154622	0	0	0	0	0	0
892	154695	0	0	0	0	0	0
891	154768	0	0	0	0	0	0
890	154838	0	0	0	0	0	0
889	154909	0	0	0	0	0	0
888	154979	0	0	0	0	0	0
887	155043	0	0	0	0	0	0
886	155114	0	0	0	0	0	0
885	155174	0	0	0	0	0	0
884	155249	0	0	0	0	0	0
883	155326	0	0	0	0	0	0
882	155379	0	0	0	0	0	0
881	155446	0	0	0	0	0	0
880	155520	0	0	0	0	0	0
879	155601	0	0	0	0	0	0
878	155671	0	0	0	0	0	0
877	155741	0	0	0	0	0	0
876	155809	0	0	0	0	0	0
875	155882	0	0	0	0	0	0
874	155949	0	0	0	0	0	0
873	156030	0	0	0	0	0	0
872	156093	0	0	0	0	0	0
871	156168	0	0	0	0	0	0
870	156243	0	0	0	0	0	0
869	156321	0	0	0	0	0	0
868	156400	0	0	0	0	0	0
867	156462	0	0	0	0	0	0
866	156522	0	0	0	0	0	0
865	156608	0	0	0	0	0	0
864	156689	0	0	0	0	0	0
863	156763	0	0	0	0	0	0
862	156846	0	0	0	0	0	0
861	156918	0	0	0	0	0	0
860	157002	0	0	0	0	0	0
859	157067	0	0	0	0	0	0
858	157133	0	0	0	0	0	0
857	157216	0	0	0	0	0	0
856	157279	0	0	0	0	0	0
855	157359	0	0	0	0	0	0
854	157425	0	0	0	0	0	0
853	157497	0	0	0	0	0	0
852	157565	0	0	0	0	0	0
851	157631	0	0	0	0	0	0
850	157704	0	0	0	0	0	0
849	157794	0	0	0	0	0	0
848	157869	0	0	0	0	0	0
847	157956	0	0	0	0	0	0
846	158035	0	0	0	0	0	0
845	158121	0	0	0	0	0	0
844	158175	0	0	0	0	0	0
843	158259	0	0	0	0	0	0
842	158341	0	0	0	0	0	0
841	158420	0	0	0	0	0	0
840	158489	0	0	0	0	0	0
839	158547	0	0	0	0	0	0
838	158625	0	0	0	0	0	0
837	158700	0	0	0	0	0	0
836	158777	0	0	0	0	0	0
835	158854	0	0	0	0	0	0
834	158926	0	0	0	0	0	0
833	158991	0	0	0	0	0	0
832	159055	0	0	0	0	0	0
831	159125	0	0	0	0	0	0
830	159202	0	0	0	0	0	0
829	159276	0	0	0	0	0	0
828	159333	0	0	0	0	0	0
827	159412	0	0	0	0	0	0
826	159487	0	0	0	0	0	0
825	159545	0	0	0	0	0	0
824	159636	0	0	0	0	0	0
823	159712	0	0	0	0	0	0
822	159782	0	0	0	0	0	0
821	159844	0	0	0	0	0	0
820	159919	0	0	0	0	0	0
819	159969	0	0	0	0	0	0
818	160037	0	0	0	0	0	0
817	160128	0	0	0	0	0	0
816	160206	0	0	0	0	0	0
815	160276	0	0	0	0	0	0
814	160353	0	0	0	0	0	0
813	160430	0	0	0	0	0	0
812	160504	0	0	0	0	0	0
811	160589	0	0	0	0	0	0
810	160666	0	0	0	0	0	0
809	160747	0	0	0	0	0	0
808	160821	0	0	0	0	0	0
807	160896	0	0	0	0	0	0
806	160981	0	0	0	0	0	0
805	161058	0	0	0	0	0	0
804	161134	0	0	0	0	0	0
803	161209	0	0	0	0	0	0
802	161278	0	0	0	0	0	0
801	161363	0	0	0	0	0	0
800	161455	0	0	0	0	0	0
799	161539	0	0	0	0	0	0
798	161613	0	0	0	0	0	0
797	161682	0	0	0	0	0	0
796	161751	0	0	0	0	0	0
795	161827	0	0	0	0	0	0
794	161907	0	0	0	0	0	0
793	161993	0	0	0	0	0	0
792	162089	0	0	0	0	0	0
791	162159	0	0	0	0	0	0
790	162239	0	0	0	0	0	0
789	162315	0	0	0	0	0	0
788	162382	0	0	0	0	0	0
787	162459	0	0	0	0	0	0
786	162518	0	0	0	0	0	0
785	162605	0	0	0	0	0	0
784	162682	0	0	0	0	0	0
783	162767	0	0	0	0	0	0
782	162833	0	0	0	0	0	0
781	162911	0	0	0	0	0	0
780	162992	0	0	0	0	0	0
779	163070	0	0	0	0	0	0
778	163149	0	0	0	0	0	0
777	163220	0	0	0	0	0	0
776	163308	0	0	0	0	0	0
775	163383	0	0	0	0	0	0
774	163456	0	0	0	0	0	0
773	163523	0	0	0	0	0	0
772	163597	0	0	0	0	0	0
771	163683	0	0	0	0	0	0
770	163763	0	0	0	0	0	0
769	163833	0	0	0	0	0	0
768	163914	0	0	0	0	0	0
767	163994	0	0	0	0	0	0
766	164053	0	0	0	0	0	0
765	164135	0	0	0	0	0	0
764	164215	0	0	0	0	0	0
763	164283	0	0	0	0	0	0
762	164365	0	0	0	0	0	0
761	164431	0	0	0	0	0	0
760	164515	0	0	0	0	0	0
759	164609	0	0	0	0	0	0
758	164695	0	0	0	0	0	0
757	164791	0	0	0	0	0	0
756	164874	0	0	0	0	0	0
755	164952	0	0	0	0	0	0
754	165032	0	0	0	0	0	0
753	165100	0	0	0	0	0	0
752	165202	0	0	0	0	0	0
751	165276	0	0	0	0	0	0
750	165353	0	0	0	0	0	0
749	165451	0	0	0	0	0	0
748	165536	0	0	0	0	0	0
747	165622	0	0	0	0	0	0
746	165700	0	0	0	0	0	0
745	165766	0	0	0	0	0	0
744	165827	0	0	0	0	0	0
743	165904	0	0	0	0	0	0
742	165985	0	0	0	0	0	0
741	166061	0	0	0	0	0	0
740	166135	0	0	0	0	0	0
739	166216	0	0	0	0	0	0
738	166299	0	0	0	0	0	0
737	166391	0	0	0	0	0	0
736	166485	0	0	0	0	0	0
735	166563	0	0	0	0	0	0
734	166636	0	0	0	0	0	0
733	166708	0	0	0	0	0	0
732	166797	0	0	0	0	0	0
731	166897	0	0	0	0	0	0
730	166976	0	0	0	0	0	0
729	167060	0	0	0	0	0	0
728	167144	0	0	0	0	0	0
727	167231	0	0	0	0	0	0
726	167319	0	0	0	0	0	0
725	167393	0	0	0	0	0	0
724	167478	0	0	0	0	0	0
723	167558	0	0	0	0	0	0
722	167659	0	0	0	0	0	0
721	167738	0	0	0	0	0	0
720	167807	0	0	0	0	0	0
719	167884	0	0	0	0	0	0
718	167974	0	0	0	0	0	0
717	168051	0	0	0	0	0	0
716	168125	0	0	0	0	0	0
715	168205	0	0	0	0	0	0
714	168299	0	0	0	0	0	0
713	168374	0	0	0	0	0	0
712	168434	0	0	0	0	0	0
711	168522	0	0	0	0	0	0
710	168607	0	0	0	0	0	0
709	168702	0	0	0	0	0	0
708	168781	0	0	0	0	0	0
707	168865	0	0	0	0	0	0
706	168943	0	0	0	0	0	0
705	169031	0	0	0	0	0	0
704	169109	0	0	0	0	0	0
703	169185	0	0	0	0	0	0
702	169275	0	0	0	0	0	0
701	169361	0	0	0	0	0	0
700	169428	0	0	0	0	0	0
699	169513	0	0	0	0	0	0
698	169613	0	0	0	0	0	0
697	169690	0	0	0	0	0	0
696	169777	0	0	0	0	0	0
695	169856	0	0	0	0	0	0
694	169951	0	0	0	0	0	0
693	170024	0	0	0	0	0	0
692	170102	0	0	0	0	0	0
691	170199	0	0	0	0	0	0
690	170288	0	0	0	0	0	0
689	170368	0	0	0	0	0	0
688	170450	0	0	0	0	0	0
687	170527	0	0	0	0	0	0
686	170617	0	0	0	0	0	0
685	170692	0	0	0	0	0	0
684	170783	0	0	0	0	0	0
683	170857	0	0	0	0	0	0
682	170941	0	0	0	0	0	0
681	171040	0	0	0	0	0	0
680	171122	0	0	0	0	0	0
679	171208	0	0	0	0	0	0
678	171305	0	0	0	0	0	0
677	171397	0	0	0	0	0	0
676	171486	0	0	0	0	0	0
675	171577	0	0	0	0	0	0
674	171665	0	0	0	0	0	0
673	171735	0	0	0	0	0	0
672	171835	0	0	0	0	0	0
671	171940	0	0	0	0	0	0
670	172033	0	0	0	0	0	0
669	172128	0	0	0	0	0	0
668	172202	0	0	0	0	0	0
667	172297	0	0	0	0	0	0
666	172408	0	0	0	0	0	0
665	172484	0	0	0	0	0	0
664	172580	0	0	0	0	0	0
663	172657	0	0	0	0	0	0
662	172757	0	0	0	0	0	0
661	172840	0	0	0	0	0	0
660	172937	0	0	0	0	0	0
659	173030	0	0	0	0	0	0
658	173118	0	0	0	0	0	0
657	173221	0	0	0	0	0	0
656	173314	0	0	0	0	0	0
655	173399	0	0	0	0	0	0
654	173489	0	0	0	0	0	0
653	173563	0	0	0	0	0	0
652	173670	0	0	0	0	0	0
651	173755	0	0	0	0	0	0
650	173851	0	0	0	0	0	0
649	173923	0	0	0	0	0	0
648	174019	0	0	0	0	0	0
647	174110	0	0	0	0	0	0
646	174202	0	0	0	0	0	0
645	174292	0	0	0	0	0	0
644	174389	0	0	0	0	0	0
643	174466	0	0	0	0	0	0
642	174539	0	0	0	0	0	0
641	174643	0	0	0	0	0	0
640	174746	0	0	0	0	0	0
639	174848	0	0	0	0	0	0
638	174948	0	0	0	0	0	0
637	175041	0	0	0	0	0	0
636	175130	0	0	0	0	0	0
635	175215	0	0	0	0	0	0
634	175330	0	0	0	0	0	0
633	175435	0	0	0	0	0	0
632	175532	0	0	0	0	0	0
631	175616	0	0	0	0	0	0
630	175726	0	0	0	0	0	0
629	175823	0	0	0	0	0	0
628	175923	0	0	0	0	0	0
627	176020	0	0	0	0	0	0
626	176115	0	0	0	0	0	0
625	176203	0	0	0	0	0	0
624	176297	0	0	0	0	0	0
623	176389	0	0	0	0	0	0
622	176493	0	0	0	0	0	0
621	176585	0	0	0	0	0	0
620	176674	0	0	0	0	0	0
619	176778	0	0	0	0	0	0
618	176870	0	0	0	0	0	0
617	176950	0	0	0	0	0	0
616	177038	0	0	0	0	0	0
615	177123	0	0	0	0	0	0
614	177221	0	0	0	0	0	0
613	177311	0	0	0	0	0	0
612	177399	0	0	0	0	0	0
611	177499	0	0	0	0	0	0
610	177600	0	0	0	0	0	0
609	177687	0	0	0	0	0	0
608	177792	0	0	0	0	0	0
607	177888	0	0	0	0	0	0
606	177980	0	0	0	0	0	0
605	178073	0	0	0	0	0	0
604	178176	0	0	0	0	0	0
603	178273	0	0	0	0	0	0
602	178373	0	0	0	0	0	0
601	178477	0	0	0	0	0	0
600	178570	0	0	0	0	0	0
599	178660	0	0	0	0	0	0
598	178761	0	0	0	0	0	0
597	178865	0	0	0	0	0	0
596	178941	0	0	0	0	0	0
595	179036	0	0	0	0	0	0
594	179128	0	0	0	0	0	0
593	179220	0	0	0	0	0	0
592	179323	0	0	0	0	0	0
591	179417	0	0	0	0	0	0
590	179496	0	0	0	0	0	0
589	179593	0	0	0	0	0	0
588	179682	0	0	0	0	0	0
587	179771	0	0	0	0	0	0
586	179862	0	0	0	0	0	0
585	179961	0	0	0	0	0	0
584	180062	0	0	0	0	0	0
583	180153	0	0	0	0	0	0
582	180280	0	0	0	0	0	0
581	180370	0	0	0	0	0	0
580	180458	0	0	0	0	0	0
579	180578	0	0	0	0	0	0
578	180695	0	0	0	0	0	0
577	180806	0	0	0	0	0	0
576	180895	0	0	0	0	0	0
575	181001	0	0	0	0	0	0
574	181087	0	0	0	0	0	0
573	181185	0	0	0	0	0	0
572	181293	0	0	0	0	0	0
571	181389	0	0	0	0	0	0
570	181500	0	0	0	0	0	0
569	181591	0	0	0	0	0	0
568	181709	0	0	0	0	0	0
567	181816	0	0	0	0	0	0
566	181913	0	0	0	0	0	0
565	182015	0	0	0	0	0	0
564	182113	0	0	0	0	0	0
563	182228	0	0	0	0	0	0
562	182326	0	0	0	0	0	0
561	182419	0	0	0	0	0	0
560	182536	0	0	0	0	0	0
559	182639	0	0	0	0	0	0
558	182722	0	0	0	0	0	0
557	182833	0	0	0	0	0	0
556	182951	0	0	0	0	0	0
555	183047	0	0	0	0	0	0
554	183157	0	0	0	0	0	0
553	183268	0	0	0	0	0	0
552	183375	0	0	0	0	0	0
551	183486	0	0	0	0	0	0
550	183586	0	0	0	0	0	0
549	183699	0	0	0	0	0	0
548	183813	0	0	0	0	0	0
547	183918	0	0	0	0	0	0
546	184017	0	0	0	0	0	0
545	184127	0	0	0	0	0	0
544	184231	0	0	0	0	0	0
543	184318	0	0	0	0	0	0
542	184433	0	0	0	0	0	0
541	184547	0	0	0	0	0	0
540	184663	0	0	0	0	0	0
539	184769	0	0	0	0	0	0
538	184887	0	0	0	0	0	0
537	185006	0	0	0	0	0	0
536	185111	0	0	0	0	0	0
535	185214	0	0	0	0	0	0
534	185333	0	0	0	0	0	0
533	185449	0	0	0	0	0	0
532	185568	0	0	0	0	0	0
531	185685	0	0	0	0	0	0
530	185814	0	0	0	0	0	0
529	185909	0	0	0	0	0	0
528	186020	0	0	0	0	0	0
527	186122	0	0	0	0	0	0
526	186224	0	0	0	0	0	0
525	186334	0	0	0	0	0	0
524	186474	0	0	0	0	0	0
523	186580	0	0	0	0	0	0
522	186696	0	0	0	0	0	0
521	186826	0	0	0	0	0	0
520	186941	0	0	0	0	0	0
519	187047	0	0	0	0	0	0
518	187162	0	0	0	0	0	0
517	187284	0	0	0	0	0	0
516	187381	0	0	0	0	0	0
515	187500	0	0	0	0	0	0
514	187626	0	0	0	0	0	0
513	187728	0	0	0	0	0	0
512	187841	0	0	0	0	0	0
511	187967	0	0	0	0	0	0
510	188097	0	0	0	0	0	0
509	188208	0	0	0	0	0	0
508	188319	0	0	0	0	0	0
507	188428	0	0	0	0	0	0
506	188548	0	0	0	0	0	0
505	188652	0	0	0	0	0	0
504	188759	0	0	0	0	0	0
503	188881	0	0	0	0	0	0
502	189002	0	0	0	0	0	0
501	189111	0	0	0	0	0	0
500	189219	0	0	0	0	0	0
499	189335	0	0	0	0	0	0
498	189457	0	0	0	0	0	0
497	189578	0	0	0	0	0	0
496	189676	0	0	0	0	0	0
495	189802	0	0	0	0	0	0
494	189911	0	0	0	0	0	0
493	190016	0	0	0	0	0	0
492	190143	0	0	0	0	0	0
491	190262	0	0	0	0	0	0
490	190397	0	0	0	0	0	0
489	190514	0	0	0	0	0	0
488	190644	0	0	0	0	0	0
487	190748	0	0	0	0	0	0
486	190894	0	0	0	0	0	0
485	191019	0	0	0	0	0	0
484	191139	0	0	0	0	0	0
483	191248	0	0	0	0	0	0
482	191385	0	0	0	0	0	0
481	191509	0	0	0	0	0	0
480	191647	0	0	0	0	0	0
479	191776	0	0	0	0	0	0
478	191910	0	0	0	0	0	0
477	192041	0	0	0	0	0	0
476	192159	0	0	0	0	0	0
475	192281	0	0	0	0	0	0
474	192405	0	0	0	0	0	0
473	192518	0	0	0	0	0	0
472	192645	0	0	0	0	0	0
471	192780	0	0	0	0	0	0
470	192902	0	0	0	0	0	0
469	193032	0	0	0	0	0	0
468	193153	0	0	0	0	0	0
467	193258	0	0	0	0	0	0
466	193398	0	0	0	0	0	0
465	193523	0	0	0	0	0	0
464	193638	0	0	0	0	0	0
463	193757	0	0	0	0	0	0
462	193880	0	0	0	0	0	0
461	194014	0	0	0	0	0	0
460	194139	0	0	0	0	0	0
459	194281	0	0	0	0	0	0
458	194401	0	0	0	0	0	0
457	194532	0	0	0	0	0	0
456	194670	0	0	0	0	0	0
455	194807	0	0	0	0	0	0
454	194946	0	0	0	0	0	0
453	195067	0	0	0	0	0	0
452	195198	0	0	0	0	0	0
451	195342	0	0	0	0	0	0
450	195470	0	0	0	0	0	0
449	195600	0	0	0	0	0	0
448	195745	0	0	0	0	0	0
447	195878	0	0	0	0	0	0
446	196001	0	0	0	0	0	0
445	196150	0	0	0	0	0	0
444	196300	0	0	0	0	0	0
443	196436	0	0	0	0	0	0
442	196575	0	0	0	0	0	0
441	196702	0	0	0	0	0	0
440	196851	0	0	0	0	0	0
439	196994	0	0	0	0	0	0
438	197150	0	0	0	0	0	0
437	197279	0	0	0	0	0	0
436	197421	0	0	0	0	0	0
435	197535	0	0	0	0	0	0
434	197679	0	0	0	0	0	0
433	197819	0	0	0	0	0	0
432	197967	0	0	0	0	0	0
431	198094	0	0	0	0	0	0
430	198241	0	0	0	0	0	0
429	198377	0	0	0	0	0	0
428	198519	0	0	0	0	0	0
427	198688	0	0	0	0	0	0
426	198830	0	0	0	0	0	0
425	198961	0	0	0	0	0	0
424	199119	0	0	0	0	0	0
423	199269	0	0	0	0	0	0
422	199391	0	0	0	0	0	0
421	199536	0	0	0	0	0	0
420	199667	0	0	0	0	0	0
419	199816	0	0	0	0	0	0
418	199981	0	0	0	0	0	0
417	200105	0	0	0	0	0	0
416	200255	0	0	0	0	0	0
415	200404	0	0	0	0	0	0
414	200528	0	0	0	0	0	0
413	200675	0	0	0	0	0	0
412	200840	0	0	0	0	0	0
411	200982	0	0	0	0	0	0
410	201126	0	0	0	0	0	0
409	201280	0	0	0	0	0	0
408	201449	0	0	0	0	0	0
407	201602	0	0	0	0	0	0
406	201745	0	0	0	0	0	0
405	201902	0	0	0	0	0	0
404	202056	0	0	0	0	0	0
403	202195	0	0	0	0	0	0
402	202355	0	0	0	0	0	0
401	202522	0	0	0	0	0	0
400	202677	0	0	0	0	0	0
399	202848	0	0	0	0	0	0
398	203002	0	0	0	0	0	0
397	203154	0	0	0	0	0	0
396	203287	0	0	0	0	0	0
395	203444	0	0	0	0	0	0
394	203614	0	0	0	0	0	0
393	203779	0	0	0	0	0	0
392	203923	0	0	0	0	0	0
391	204066	0	0	0	0	0	0
390	204235	0	0	0	0	0	0
389	204423	0	0	0	0	0	0
388	204599	0	0	0	0	0	0
387	204773	0	0	0	0	0	0
386	204916	0	0	0	0	0	0
385	205073	0	0	0	0	0	0
384	205253	0	0	0	0	0	0
383	205405	0	0	0	0	0	0
382	205567	0	0	0	0	0	0
381	205729	0	0	0	0	0	0
380	205907	0	0	0	0	0	0
379	206065	0	0	0	0	0	0
378	206228	0	0	0	0	0	0
377	206387	0	0	0	0	0	0
376	206546	0	0	0	0	0	0
375	206693	0	0	0	0	0	0
374	206864	0	0	0	0	0	0
373	207040	0	0	0	0	0	0
372	207229	0	0	0	0	0	0
371	207401	0	0	0	0	0	0
370	207562	0	0	0	0	0	0
369	207731	0	0	0	0	0	0
368	207911	0	0	0	0	0	0
367	208082	0	0	0	0	0	0
366	208282	0	0	0	0	0	0
365	208452	0	0	0	0	0	0
364	208625	0	0	0	0	0	0
363	208786	0	0	0	0	0	0
362	208967	0	0	0	0	0	0
361	209147	0	0	0	0	0	0
360	209338	0	0	0	0	0	0
359	209507	0	0	0	0	0	0
358	209698	0	0	0	0	0	0
357	209885	0	0	0	0	0	0
356	210059	0	0	0	0	0	0
355	210244	0	0	0	0	0	0
354	210425	0	0	0	0	0	0
353	210616	0	0	0	0	0	0
352	210803	0	0	0	0	0	0
351	210983	0	0	0	0	0	0
350	211180	0	0	0	0	0	0
349	211371	0	0	0	0	0	0
348	211577	0	0	0	0	0	0
347	211767	0	0	0	0	0	0
346	211950	0	0	0	0	0	0
345	212131	0	0	0	0	0	0
344	212331	0	0	0	0	0	0
343	212535	0	0	0	0	0	0
342	212726	0	0	0	0	0	0
341	212921	0	0	0	0	0	0
340	213113	0	0	0	0	0	0
339	213290	0	0	0	0	0	0
338	213476	0	0	0	0	0	0
337	213678	0	0	0	0	0	0
336	213886	0	0	0	0	0	0
335	214059	0	0	0	0	0	0
334	214266	0	0	0	0	0	0
333	214478	0	0	0	0	0	0
332	214690	0	0	0	0	0	0
331	214869	0	0	0	0	0	0
330	215070	0	0	0	0	0	0
329	215242	0	0	0	0	0	0
328	215450	0	0	0	0	0	0
327	215633	0	0	0	0	0	0
326	215795	0	0	0	0	0	0
325	215979	0	0	0	0	0	0
324	216191	0	0	0	0	0	0
323	216401	0	0	0	0	0	0
322	216631	0	0	0	0	0	0
321	216843	0	0	0	0	0	0
320	217072	0	0	0	0	0	0
319	217309	0	0	0	0	0	0
318	217533	0	0	0	0	0	0
317	217741	0	0	0	0	0	0
316	217949	0	0	0	0	0	0
315	218168	0	0	0	0	0	0
314	218381	0	0	0	0	0	0
313	218580	0	0	0	0	0	0
312	218793	0	0	0	0	0	0
311	219031	0	0	0	0	0	0
310	219247	0	0	0	0	0	0
309	219467	0	0	0	0	0	0
308	219684	0	0	0	0	0	0
307	219908	0	0	0	0	0	0
306	220188	0	0	0	0	0	0
305	220387	0	0	0	0	0	0
304	220616	0	0	0	0	0	0
303	220832	0	0	0	0	0	0
302	221035	0	0	0	0	0	0
301	221258	0	0	0	0	0	0
300	221493	0	0	0	0	0	0
299	221715	0	0	0	0	0	0
298	221953	0	0	0	0	0	0
297	222177	0	0	0	0	0	0
296	222402	0	0	0	0	0	0
295	222638	0	0	0	0	0	0
294	222877	0	0	0	0	0	0
293	223105	0	0	0	0	0	0
292	223315	0	0	0	0	0	0
291	223568	0	0	0	0	0	0
290	223794	0	0	0	0	0	0
289	224035	0	0	0	0	0	0
288	224270	0	0	0	0	0	0
287	224525	0	0	0	0	0	0
286	224763	0	0	0	0	0	0
285	225024	0	0	0	0	0	0
284	225270	0	0	0	0	0	0
283	225541	0	0	0	0	0	0
282	225807	0	0	0	0	0	0
281	226052	0	0	0	0	0	0
280	226323	0	0	0	0	0	0
279	226586	0	0	0	0	0	0
278	226861	0	0	0	0	0	0
277	227085	0	0	0	0	0	0
276	227366	0	0	0	0	0	0
275	227616	0	0	0	0	0	0
274	227884	0	0	0	0	0	0
273	228116	0	0	0	0	0	0
272	228367	0	0	0	0	0	0
271	228622	0	0	0	0	0	0
270	228901	0	0	0	0	0	0
269	229186	0	0	0	0	0	0
268	229483	0	0	0	0	0	0
267	229763	0	0	0	0	0	0
266	230052	0	0	0	0	0	0
265	230311	0	0	0	0	0	0
264	230563	0	0	0	0	0	0
263	230859	0	0	0	0	0	0
262	231129	0	0	0	0	0	0
261	231396	0	0	0	0	0	0
260	231666	0	0	0	0	0	0
259	231966	0	0	0	0	0	0
258	232251	0	0	0	0	0	0
257	232508	0	0	0	0	0	0
256	232811	0	0	0	0	0	0
255	233105	0	0	0	0	0	0
254	233411	0	0	0	0	0	0
253	233705	0	0	0	0	0	0
252	233985	0	0	0	0	0	0
251	234295	0	0	0	0	0	0
250	234570	0	0	0	0	0	0
249	234883	0	0	0	0	0	0
248	235171	0	0	0	0	0	0
247	235434	0	0	0	0	0	0
246	235766	0	0	0	0	0	0
245	236032	0	0	0	0	0	0
244	236321	0	0	0	0	0	0
243	236631	0	0	0	0	0	0
242	236922	0	0	0	0	0	0
241	237219	0	0	0	0	0	0
240	237567	0	0	0	0	0	0
239	237903	0	0	0	0	0	0
238	238246	0	0	0	0	0	0
237	238584	0	0	0	0	0	0
236	238937	0	0	0	0	0	0
235	239249	0	0	0	0	0	0
234	239581	0	0	0	0	0	0
233	239932	0	0	0	0	0	0
232	240303	0	0	0	0	0	0
231	240632	0	0	0	0	0	0
230	241001	0	0	0	0	0	0
229	241345	0	0	0	0	0	0
228	241678	0	0	0	0	0	0
227	242031	0	0	0	0	0	0
226	242378	0	0	0	0	0	0
225	242702	0	0	0	0	0	0
224	243067	0	0	0	0	0	0
223	243417	0	0	0	0	0	0
222	243776	0	0	0	0	0	0
221	244107	0	0	0	0	0	0
220	244500	0	0	0	0	0	0
219	244886	0	0	0	0	0	0
218	245250	0	0	0	0	0	0
217	245625	0	0	0	0	0	0
216	245989	0	0	0	0	0	0
215	246389	0	0	0	0	0	0
214	246778	0	0	0	0	0	0
213	247175	0	0	0	0	0	0
212	247549	0	0	0	0	0	0
211	247945	0	0	0	0	0	0
210	248308	0	0	0	0	0	0
209	248683	0	0	0	0	0	0
208	249071	0	0	0	0	0	0
207	249488	0	0	0	0	0	0
206	249918	0	0	0	0	0	0
205	250293	0	0	0	0	0	0
204	250679	0	0	0	0	0	0
203	251075	0	0	0	0	0	0
202	251515	0	0	0	0	0	0
201	251925	0	0	0	0	0	0
200	252388	0	0	0	0	0	0
199	252831	0	0	0	0	0	0
198	253244	0	0	0	0	0	0
197	253703	0	0	0	0	0	0
196	254124	0	0	0	0	0	0
195	254564	0	0	0	0	0	0
194	254950	0	0	0	0	0	0
193	255374	0	0	0	0	0	0
192	255815	0	0	0	0	0	0
191	256216	0	0	0	0	0	0
190	256664	0	0	0	0	0	0
189	257110	0	0	0	0	0	0
188	257552	0	0	0	0	0	0
187	257989	0	0	0	0	0	0
186	258451	0	0	0	0	0	0
185	258901	0	0	0	0	0	0
184	259344	0	0	0	0	0	0
183	259809	0	0	0	0	0	0
182	260276	0	0	0	0	0	0
181	260763	0	0	0	0	0	0
180	261256	0	0	0	0	0	0
179	261735	0	0	0	0	0	0
178	262210	0	0	0	0	0	0
177	262714	0	0	0	0	0	0
176	263219	0	0	0	0	0	0
175	263736	0	0	0	0	0	0
174	264245	0	0	0	0	0	0
173	264746	0	0	0	0	0	0
172	265250	0	0	0	0	0	0
171	265814	0	0	0	0	0	0
170	266365	0	0	0	0	0	0
169	266946	0	0	0	0	0	0
168	267524	0	0	0	0	0	0
167	268136	0	0	0	0	0	0
166	268695	0	0	0	0	0	0
165	269236	0	0	0	0	0	0
164	269811	0	0	0	0	0	0
163	270354	0	0	0	0	0	0
162	270904	0	0	0	0	0	0
161	271492	0	0	0	0	0	0
160	272075	0	0	0	0	0	0
159	272670	0	0	0	0	0	0
158	273263	0	0	0	0	0	0
157	273829	0	0	0	0	0	0
156	274409	0	0	0	0	0	0
155	275088	0	0	0	0	0	0
154	275716	0	0	0	0	0	0
153	276362	0	0	0	0	0	0
152	276993	0	0	0	0	0	0
151	277647	0	0	0	0	0	0
150	278298	0	0	0	0	0	0
149	278914	0	0	0	0	0	0
148	279614	0	0	0	0	0	0
147	280260	0	0	0	0	0	0
146	280957	0	0	0	0	0	0
145	281574	0	0	0	0	0	0
144	282219	0	0	0	0	0	0
143	282888	0	0	0	0	0	0
142	283607	0	0	0	0	0	0
141	284295	0	0	0	0	0	0
140	284986	0	0	0	0	0	0
139	285658	0	0	0	0	0	0
138	286341	0	0	0	0	0	0
137	287050	0	0	0	0	0	0
136	287804	0	0	0	0	0	0
135	288559	0	0	0	0	0	0
134	289258	0	0	0	0	0	0
133	290012	0	0	0	0	0	0
132	290740	0	0	0	0	0	0
131	291512	0	0	0	0	0	0
130	292278	0	0	0	0	0	0
129	293083	0	0	0	0	0	0
128	293877	0	0	0	0	0	0
127	294724	0	0	0	0	0	0
126	295557	0	0	0	0	0	0
125	296377	0	0	0	0	0	0
124	297259	0	0	0	0	0	0
123	298062	0	0	0	0	0	0
