min projects	junctions	annotated	exonskips	altstartend	novel	GTAG	annotated GTAG	GCAG	annotated GCAG	ATAC	annotated ATAC
1362	117907	117228	80	351	248	116526	116080	1108	1015	273	133
1361	118064	117379	83	353	249	116679	116228	1112	1018	273	133
1360	118214	117527	83	354	250	116827	116375	1114	1019	273	133
1359	118357	117664	83	355	255	116965	116510	1117	1021	275	133
1358	118498	117798	83	361	256	117102	116642	1121	1023	275	133
1357	118618	117912	85	365	256	117220	116754	1123	1025	275	133
1356	118772	118058	88	368	258	117370	116897	1126	1028	276	133
1355	118915	118194	89	374	258	117512	117032	1127	1029	276	133
1354	119041	118315	90	378	258	117638	117153	1127	1029	276	133
1353	119181	118450	92	380	259	117771	117282	1133	1035	277	133
1352	119333	118595	92	386	260	117917	117423	1139	1039	277	133
1351	119462	118712	95	392	263	118044	117539	1140	1040	278	133
1350	119608	118854	95	393	266	118188	117679	1142	1042	278	133
1349	119756	118994	98	396	268	118331	117816	1145	1045	280	133
1348	119894	119121	101	401	271	118466	117943	1147	1045	281	133
1347	120032	119256	101	404	271	118603	118078	1148	1045	281	133
1346	120190	119408	102	408	272	118758	118227	1151	1048	281	133
1345	120349	119557	105	414	273	118916	118375	1152	1049	281	133
1344	120510	119712	105	420	273	119077	118530	1152	1049	281	133
1343	120672	119867	108	424	273	119238	118684	1153	1050	281	133
1342	120807	119997	112	425	273	119370	118812	1156	1052	281	133
1341	120951	120137	112	429	273	119513	118951	1157	1053	281	133
1340	121089	120271	113	432	273	119651	119085	1157	1053	281	133
1339	121250	120422	116	439	273	119812	119236	1157	1053	281	133
1338	121388	120559	117	439	273	119947	119370	1160	1056	281	133
1337	121554	120711	122	446	275	120111	119522	1161	1056	282	133
1336	121708	120856	124	452	276	120263	119666	1163	1057	282	133
1335	121872	121013	125	455	279	120425	119823	1163	1057	284	133
1334	122036	121169	127	460	280	120586	119976	1165	1059	285	134
1333	122191	121312	129	470	280	120738	120116	1168	1062	285	134
1332	122333	121447	130	474	282	120876	120248	1171	1065	286	134
1331	122481	121587	130	480	284	121023	120387	1172	1066	286	134
1330	122637	121728	133	490	286	121175	120526	1174	1067	288	135
1329	122780	121857	136	498	289	121315	120655	1176	1067	289	135
1328	122949	122010	142	506	291	121482	120807	1177	1068	290	135
1327	123100	122152	145	511	292	121629	120946	1180	1071	291	135
1326	123250	122294	147	515	294	121775	121087	1182	1072	293	135
1325	123387	122419	148	523	297	121911	121211	1183	1073	293	135
1324	123543	122570	149	527	297	122066	121361	1184	1074	293	135
1323	123697	122712	152	532	301	122214	121500	1188	1077	295	135
1322	123839	122844	153	540	302	122352	121629	1191	1080	296	135
1321	123982	122980	157	541	304	122494	121764	1192	1081	296	135
1320	124130	123117	157	549	307	122638	121900	1195	1082	297	135
1319	124276	123258	159	552	307	122784	122041	1195	1082	297	135
1318	124418	123391	161	557	309	122922	122171	1199	1085	297	135
1317	124568	123529	163	565	311	123069	122307	1201	1087	298	135
1316	124709	123661	165	571	312	123207	122436	1204	1090	298	135
1315	124865	123808	167	574	316	123359	122583	1206	1090	300	135
1314	125015	123952	169	577	317	123507	122726	1208	1091	300	135
1313	125154	124078	173	586	317	123644	122850	1210	1093	300	135
1312	125308	124220	175	595	318	123793	122989	1214	1096	301	135
1311	125457	124359	177	602	319	123938	123125	1218	1099	301	135
1310	125619	124508	179	612	320	124096	123273	1221	1100	302	135
1309	125771	124651	182	616	322	124245	123414	1224	1102	302	135
1308	125917	124792	185	618	322	124389	123553	1226	1104	302	135
1307	126058	124925	187	623	323	124529	123685	1227	1105	302	135
1306	126205	125062	189	630	324	124672	123820	1231	1107	302	135
1305	126344	125192	191	635	326	124805	123947	1235	1109	304	136
1304	126513	125348	195	642	328	124972	124101	1237	1111	304	136
1303	126662	125485	197	650	330	125115	124235	1242	1114	305	136
1302	126825	125633	202	660	330	125278	124383	1242	1114	305	136
1301	126951	125743	206	672	330	125403	124492	1243	1115	305	136
1300	127108	125888	208	681	331	125559	124637	1244	1115	305	136
1299	127263	126037	209	685	332	125713	124785	1245	1116	305	136
1298	127417	126183	211	688	335	125863	124929	1247	1118	307	136
1297	127567	126317	213	698	339	126012	125063	1248	1118	307	136
1296	127728	126460	218	710	340	126172	125205	1249	1119	307	136
1295	127881	126595	225	719	342	126321	125337	1252	1122	308	136
1294	128029	126735	226	725	343	126467	125476	1253	1122	309	137
1293	128201	126888	228	737	348	126632	125625	1256	1125	313	138
1292	128348	127027	228	745	348	126776	125761	1259	1128	313	138
1291	128493	127162	228	750	353	126914	125894	1262	1130	317	138
1290	128645	127294	236	760	355	127059	126024	1269	1132	317	138
1289	128784	127426	240	761	357	127197	126155	1270	1133	317	138
1288	128918	127548	243	768	359	127329	126276	1271	1134	318	138
1287	129074	127693	244	777	360	127481	126418	1275	1137	318	138
1286	129222	127831	247	783	361	127626	126553	1278	1140	318	138
1285	129370	127961	251	794	364	127769	126680	1282	1143	319	138
1284	129531	128111	255	801	364	127930	126830	1282	1143	319	138
1283	129678	128241	258	812	367	128075	126959	1283	1144	320	138
1282	129854	128402	262	821	369	128245	127117	1288	1147	321	138
1281	130001	128536	265	830	370	128391	127250	1289	1148	321	138
1280	130153	128674	267	839	373	128538	127386	1291	1150	324	138
1279	130296	128806	270	846	374	128678	127516	1293	1152	325	138
1278	130438	128933	272	857	376	128818	127643	1293	1152	327	138
1277	130580	129065	274	862	379	128953	127770	1298	1157	329	138
1276	130729	129200	278	870	381	129100	127904	1299	1158	330	138
1275	130888	129346	281	876	385	129253	128047	1304	1161	331	138
1274	131025	129477	282	881	385	129385	128173	1309	1166	331	138
1273	131174	129612	284	889	389	129528	128306	1313	1168	333	138
1272	131324	129750	286	899	389	129676	128443	1314	1168	334	139
1271	131453	129870	289	905	389	129803	128561	1316	1170	334	139
1270	131600	130004	292	914	390	129949	128694	1317	1171	334	139
1269	131741	130131	297	922	391	130086	128819	1320	1173	335	139
1268	131882	130264	297	929	392	130226	128951	1321	1174	335	139
1267	132037	130400	300	943	394	130376	129085	1325	1176	336	139
1266	132189	130534	303	957	395	130526	129218	1327	1177	336	139
1265	132335	130663	307	967	398	130669	129346	1329	1178	337	139
1264	132491	130803	311	977	400	130820	129484	1332	1180	339	139
1263	132653	130948	315	987	403	130979	129628	1335	1181	339	139
1262	132802	131075	320	1004	403	131124	129752	1338	1183	340	140
1261	132960	131210	323	1022	405	131277	129884	1341	1186	342	140
1260	133126	131349	329	1041	407	131439	130020	1343	1188	344	141
1259	133276	131490	330	1048	408	131588	130160	1344	1189	344	141
1258	133437	131635	334	1059	409	131745	130303	1348	1191	344	141
1257	133581	131762	336	1071	412	131884	130427	1351	1194	346	141
1256	133719	131893	336	1078	412	132020	130556	1353	1196	346	141
1255	133890	132050	341	1086	413	132188	130712	1355	1196	347	142
1254	134030	132173	345	1096	416	132323	130833	1359	1198	348	142
1253	134158	132288	349	1104	417	132449	130946	1361	1200	348	142
1252	134301	132410	353	1121	417	132589	131066	1364	1202	348	142
1251	134440	132533	354	1134	419	132725	131187	1367	1204	348	142
1250	134582	132661	356	1144	421	132863	131313	1369	1206	350	142
1249	134732	132799	358	1154	421	133011	131449	1371	1208	350	142
1248	134862	132916	361	1164	421	133140	131565	1372	1209	350	142
1247	135014	133055	365	1172	422	133292	131704	1372	1209	350	142
1246	135154	133181	367	1180	426	133429	131828	1375	1211	350	142
1245	135288	133304	370	1187	427	133562	131950	1376	1212	350	142
1244	135444	133442	376	1197	429	133715	132087	1379	1213	350	142
1243	135592	133569	384	1208	431	133859	132211	1382	1216	351	142
1242	135737	133697	389	1219	432	134002	132337	1383	1217	352	143
1241	135879	133824	392	1229	434	134141	132462	1385	1219	353	143
1240	136035	133966	395	1239	435	134296	132603	1386	1220	353	143
1239	136164	134080	401	1246	437	134424	132717	1387	1220	353	143
1238	136313	134214	407	1254	438	134571	132849	1389	1222	353	143
1237	136467	134349	412	1265	441	134719	132981	1395	1225	353	143
1236	136608	134470	415	1279	444	134856	133100	1398	1227	354	143
1235	136742	134587	416	1291	448	134986	133216	1402	1228	354	143
1234	136904	134732	417	1305	450	135141	133356	1407	1233	356	143
1233	137041	134849	428	1311	453	135275	133472	1408	1234	358	143
1232	137207	134988	438	1324	457	135438	133611	1410	1234	359	143
1231	137361	135122	444	1336	459	135585	133742	1416	1237	360	143
1230	137502	135244	450	1346	462	135725	133864	1417	1237	360	143
1229	137641	135369	453	1355	464	135863	133988	1418	1238	360	143
1228	137787	135502	458	1359	468	136008	134121	1418	1238	361	143
1227	137938	135633	466	1368	471	136156	134251	1419	1239	363	143
1226	138103	135776	473	1382	472	136316	134390	1422	1242	365	144
1225	138250	135896	479	1400	475	136457	134508	1428	1244	365	144
1224	138402	136020	485	1417	480	136604	134629	1431	1246	367	145
1223	138567	136161	490	1435	481	136766	134769	1434	1247	367	145
1222	138728	136298	494	1452	484	136921	134904	1439	1249	368	145
1221	138908	136453	500	1466	489	137094	135055	1443	1252	371	146
1220	139077	136603	506	1477	491	137259	135201	1447	1256	371	146
1219	139226	136731	511	1491	493	137403	135327	1449	1257	374	147
1218	139382	136870	516	1501	495	137556	135465	1451	1258	375	147
1217	139534	137007	520	1510	497	137702	135598	1456	1262	376	147
1216	139685	137135	527	1523	500	137848	135724	1459	1264	378	147
1215	139845	137273	539	1533	500	138003	135859	1464	1267	378	147
1214	140001	137403	547	1546	505	138157	135988	1466	1268	378	147
1213	140162	137544	552	1559	507	138312	136125	1470	1272	380	147
1212	140313	137675	556	1573	509	138461	136254	1472	1274	380	147
1211	140495	137830	564	1589	512	138635	136402	1479	1280	381	148
1210	140632	137953	568	1597	514	138770	136525	1481	1280	381	148
1209	140789	138089	575	1609	516	138921	136657	1487	1284	381	148
1208	140942	138218	582	1623	519	139071	136785	1488	1285	383	148
1207	141081	138344	586	1631	520	139207	136909	1491	1287	383	148
1206	141206	138453	590	1640	523	139327	137016	1494	1289	385	148
1205	141372	138593	597	1655	527	139488	137155	1498	1290	386	148
1204	141533	138734	606	1663	530	139642	137292	1503	1294	388	148
1203	141672	138851	610	1678	533	139779	137407	1505	1296	388	148
1202	141823	138979	618	1690	536	139926	137533	1507	1298	390	148
1201	142002	139143	621	1699	539	140100	137694	1511	1301	391	148
1200	142160	139279	632	1709	540	140255	137827	1514	1304	391	148
1199	142295	139398	637	1717	543	140389	137945	1515	1305	391	148
1198	142444	139524	640	1733	547	140531	138066	1520	1310	393	148
1197	142610	139668	647	1745	550	140692	138208	1524	1311	394	149
1196	142766	139806	650	1757	553	140845	138346	1526	1311	395	149
1195	142912	139930	653	1773	556	140988	138468	1529	1313	395	149
1194	143059	140052	661	1790	556	141131	138586	1533	1317	395	149
1193	143208	140176	668	1807	557	141274	138705	1538	1322	396	149
1192	143374	140314	674	1826	560	141435	138841	1541	1324	398	149
1191	143551	140469	677	1841	564	141608	138993	1544	1327	399	149
1190	143706	140600	685	1855	566	141760	139122	1546	1328	400	150
1189	143865	140739	690	1869	567	141914	139259	1549	1330	402	150
1188	144010	140857	695	1887	571	142052	139374	1554	1333	404	150
1187	144180	141011	696	1900	573	142217	139526	1558	1335	405	150
1186	144347	141151	703	1915	578	142378	139664	1563	1337	406	150
1185	144520	141301	709	1930	580	142545	139811	1568	1340	407	150
1184	144689	141445	717	1944	583	142709	139954	1572	1341	408	150
1183	144863	141590	722	1963	588	142877	140098	1577	1342	409	150
1182	145006	141707	727	1981	591	143016	140213	1581	1344	409	150
1181	145167	141840	734	1998	595	143173	140345	1585	1345	409	150
1180	145316	141966	740	2011	599	143316	140469	1588	1347	412	150
1179	145475	142094	745	2032	604	143468	140596	1595	1348	412	150
1178	145643	142231	751	2051	610	143627	140729	1604	1352	412	150
1177	145811	142374	755	2069	613	143788	140867	1609	1355	414	152
1176	145963	142504	761	2083	615	143938	140996	1611	1356	414	152
1175	146146	142659	769	2097	621	144116	141150	1616	1357	414	152
1174	146304	142798	775	2106	625	144266	141283	1621	1362	417	153
1173	146458	142927	779	2124	628	144414	141409	1625	1365	419	153
1172	146609	143055	784	2138	632	144560	141537	1630	1365	419	153
1171	146741	143165	787	2155	634	144688	141645	1634	1367	419	153
1170	146895	143299	792	2169	635	144839	141779	1636	1367	420	153
1169	147064	143440	801	2183	640	145004	141919	1638	1368	422	153
1168	147234	143585	803	2199	647	145169	142062	1642	1370	423	153
1167	147375	143694	814	2218	649	145304	142170	1648	1371	423	153
1166	147528	143818	818	2235	657	145450	142292	1653	1373	425	153
1165	147692	143945	834	2251	662	145605	142417	1660	1375	427	153
1164	147835	144062	842	2266	665	145745	142533	1663	1376	427	153
1163	147996	144194	848	2286	668	145903	142665	1665	1376	428	153
1162	148155	144325	856	2302	672	146059	142794	1667	1378	429	153
1161	148318	144463	863	2319	673	146217	142929	1671	1381	430	153
1160	148483	144601	874	2333	675	146381	143067	1672	1381	430	153
1159	148637	144725	884	2351	677	146532	143190	1674	1381	431	154
1158	148798	144855	891	2372	680	146687	143318	1679	1383	432	154
1157	148945	144978	899	2387	681	146833	143441	1679	1383	433	154
1156	149092	145105	907	2397	683	146977	143566	1681	1385	434	154
1155	149252	145246	915	2407	684	147136	143707	1681	1385	435	154
1154	149406	145373	926	2422	685	147286	143834	1685	1385	435	154
1153	149580	145517	932	2441	690	147453	143976	1688	1387	439	154
1152	149747	145647	938	2465	697	147616	144106	1690	1387	441	154
1151	149911	145786	943	2482	700	147776	144244	1692	1388	443	154
1150	150071	145918	949	2503	701	147934	144375	1694	1389	443	154
1149	150222	146040	957	2522	703	148077	144492	1700	1393	445	155
1148	150387	146182	961	2540	704	148235	144629	1706	1398	446	155
1147	150544	146310	966	2560	708	148386	144755	1711	1400	447	155
1146	150699	146431	976	2578	714	148537	144876	1714	1400	448	155
1145	150854	146555	983	2599	717	148687	145000	1717	1400	450	155
1144	151022	146701	989	2615	717	148852	145144	1719	1401	451	156
1143	151173	146822	992	2638	721	148998	145263	1722	1403	453	156
1142	151353	146972	1002	2654	725	149171	145410	1729	1406	453	156
1141	151521	147111	1009	2675	726	149337	145547	1731	1408	453	156
1140	151693	147254	1018	2692	729	149507	145690	1733	1408	453	156
1139	151867	147392	1029	2714	732	149671	145824	1742	1412	454	156
1138	152010	147505	1036	2734	735	149812	145936	1744	1413	454	156
1137	152172	147631	1045	2757	739	149971	146060	1747	1415	454	156
1136	152325	147751	1061	2772	741	150123	146180	1748	1415	454	156
1135	152488	147882	1064	2798	744	150282	146310	1749	1416	457	156
1134	152657	148018	1073	2818	748	150445	146444	1754	1418	458	156
1133	152825	148152	1083	2838	752	150605	146575	1758	1420	462	157
1132	152985	148292	1086	2852	755	150758	146711	1764	1424	463	157
1131	153149	148435	1094	2864	756	150919	146852	1767	1426	463	157
1130	153295	148555	1103	2876	761	151059	146968	1772	1430	464	157
1129	153470	148696	1108	2903	763	151231	147107	1774	1431	465	158
1128	153639	148831	1118	2924	766	151391	147238	1782	1435	466	158
1127	153826	148972	1130	2951	773	151572	147377	1787	1437	467	158
1126	153979	149088	1138	2977	776	151719	147491	1793	1439	467	158
1125	154136	149218	1143	2994	781	151872	147619	1797	1441	467	158
1124	154333	149370	1158	3017	788	152062	147771	1801	1441	470	158
1123	154519	149521	1169	3036	793	152242	147919	1806	1444	471	158
1122	154700	149668	1177	3059	796	152420	148065	1809	1445	471	158
1121	154874	149810	1190	3074	800	152589	148205	1814	1447	471	158
1120	155049	149942	1197	3104	806	152759	148337	1817	1447	473	158
1119	155208	150069	1207	3124	808	152915	148462	1819	1449	474	158
1118	155385	150212	1215	3144	814	153084	148602	1825	1451	476	159
1117	155567	150364	1220	3166	817	153259	148752	1830	1453	478	159
1116	155723	150490	1224	3188	821	153404	148872	1840	1459	479	159
1115	155872	150609	1236	3202	825	153548	148989	1843	1460	481	160
1114	156061	150760	1246	3227	828	153730	149138	1848	1462	483	160
1113	156248	150903	1262	3252	831	153912	149281	1852	1462	484	160
1112	156415	151035	1273	3274	833	154075	149410	1856	1465	484	160
1111	156583	151164	1282	3298	839	154235	149535	1862	1469	486	160
1110	156762	151307	1288	3325	842	154409	149676	1866	1471	487	160
1109	156926	151433	1295	3350	848	154568	149801	1869	1472	489	160
1108	157082	151556	1302	3373	851	154721	149923	1871	1473	490	160
1107	157270	151714	1306	3397	853	154906	150079	1874	1475	490	160
1106	157433	151833	1319	3427	854	155069	150198	1874	1475	490	160
1105	157613	151978	1330	3448	857	155245	150342	1876	1476	492	160
1104	157783	152118	1340	3463	862	155412	150479	1879	1479	492	160
1103	157945	152256	1346	3478	865	155567	150610	1886	1486	492	160
1102	158111	152392	1352	3501	866	155727	150743	1892	1489	492	160
1101	158286	152523	1365	3529	869	155898	150872	1895	1490	493	161
1100	158458	152660	1371	3551	876	156056	151003	1905	1496	497	161
1099	158649	152819	1383	3570	877	156241	151157	1910	1501	498	161
1098	158843	152968	1397	3597	881	156431	151305	1912	1502	500	161
1097	159002	153085	1403	3628	886	156580	151417	1921	1507	501	161
1096	159188	153236	1416	3647	889	156763	151566	1924	1509	501	161
1095	159347	153366	1422	3669	890	156916	151692	1929	1513	502	161
1094	159531	153510	1432	3694	895	157092	151832	1936	1517	503	161
1093	159713	153654	1443	3717	899	157268	151973	1941	1520	504	161
1092	159883	153777	1459	3743	904	157436	152096	1942	1520	505	161
1091	160038	153905	1466	3762	905	157586	152219	1946	1524	506	162
1090	160219	154044	1474	3790	911	157760	152356	1950	1525	509	163
1089	160395	154175	1486	3813	921	157931	152487	1952	1525	512	163
1088	160568	154306	1500	3835	927	158101	152617	1954	1526	513	163
1087	160736	154436	1506	3863	931	158261	152744	1961	1529	514	163
1086	160889	154547	1520	3885	937	158408	152853	1967	1531	514	163
1085	161064	154692	1527	3905	940	158579	152994	1971	1535	514	163
1084	161232	154823	1535	3929	945	158743	153124	1975	1536	514	163
1083	161415	154970	1545	3953	947	158920	153267	1981	1540	514	163
1082	161584	155102	1554	3976	952	159086	153399	1982	1540	516	163
1081	161763	155235	1569	4004	955	159261	153529	1986	1543	516	163
1080	161931	155370	1577	4024	960	159426	153663	1989	1544	516	163
1079	162090	155494	1584	4046	966	159578	153785	1994	1546	518	163
1078	162270	155637	1598	4064	971	159755	153926	1997	1548	518	163
1077	162460	155783	1612	4087	978	159939	154071	2002	1549	519	163
1076	162632	155912	1626	4109	985	160103	154197	2009	1552	520	163
1075	162830	156071	1633	4133	993	160290	154351	2013	1555	527	165
1074	163030	156226	1643	4164	997	160487	154505	2016	1556	527	165
1073	163186	156333	1659	4191	1003	160635	154609	2021	1559	530	165
1072	163389	156488	1673	4221	1007	160832	154761	2026	1562	531	165
1071	163578	156637	1682	4247	1012	161014	154905	2031	1567	533	165
1070	163740	156759	1696	4271	1014	161172	155027	2034	1567	534	165
1069	163923	156898	1707	4299	1019	161349	155164	2038	1569	536	165
1068	164098	157031	1715	4324	1028	161519	155295	2041	1571	538	165
1067	164275	157162	1732	4346	1035	161688	155423	2046	1574	541	165
1066	164469	157298	1752	4380	1039	161874	155555	2051	1578	544	165
1065	164625	157420	1763	4399	1043	162027	155677	2054	1578	544	165
1064	164788	157535	1773	4433	1047	162184	155792	2060	1578	544	165
1063	164970	157678	1778	4460	1054	162359	155932	2065	1581	546	165
1062	165179	157836	1793	4494	1056	162561	156087	2072	1584	546	165
1061	165368	157980	1806	4520	1062	162738	156225	2080	1590	550	165
1060	165563	158128	1814	4554	1067	162924	156370	2087	1593	552	165
1059	165750	158271	1827	4580	1072	163105	156509	2091	1595	554	167
1058	165925	158409	1834	4606	1076	163276	156645	2094	1597	555	167
1057	166092	158538	1846	4627	1081	163439	156771	2098	1600	555	167
1056	166271	158673	1858	4653	1087	163609	156905	2105	1601	557	167
1055	166467	158814	1876	4681	1096	163796	157044	2110	1603	561	167
1054	166663	158962	1895	4705	1101	163989	157190	2112	1605	562	167
1053	166852	159106	1905	4738	1103	164170	157330	2119	1609	563	167
1052	167063	159273	1915	4764	1111	164370	157493	2127	1613	566	167
1051	167265	159415	1935	4796	1119	164566	157633	2131	1615	568	167
1050	167475	159572	1956	4823	1124	164772	157788	2134	1617	569	167
1049	167665	159710	1971	4856	1128	164950	157921	2144	1621	571	168
1048	167835	159838	1983	4880	1134	165111	158049	2150	1621	574	168
1047	168027	159980	1994	4914	1139	165296	158188	2155	1624	576	168
1046	168214	160123	2001	4942	1148	165475	158328	2162	1627	577	168
1045	168392	160272	2008	4960	1152	165647	158472	2168	1632	577	168
1044	168548	160388	2019	4985	1156	165794	158586	2175	1634	579	168
1043	168742	160538	2023	5018	1163	165979	158731	2183	1639	580	168
1042	168920	160666	2040	5048	1166	166153	158859	2185	1639	582	168
1041	169119	160824	2058	5069	1168	166352	159017	2185	1639	582	168
1040	169287	160950	2074	5093	1170	166515	159140	2189	1642	583	168
1039	169467	161075	2090	5126	1176	166687	159263	2196	1644	584	168
1038	169668	161222	2104	5160	1182	166878	159408	2203	1646	587	168
1037	169882	161379	2117	5197	1189	167086	159563	2208	1648	588	168
1036	170071	161518	2122	5236	1195	167263	159698	2219	1652	589	168
1035	170269	161665	2138	5265	1201	167454	159841	2224	1656	591	168
1034	170433	161779	2152	5293	1209	167609	159952	2228	1658	596	169
1033	170617	161916	2168	5323	1210	167790	160087	2231	1660	596	169
1032	170803	162057	2182	5345	1219	167965	160224	2240	1664	598	169
1031	171002	162213	2199	5369	1221	168158	160375	2245	1668	599	170
1030	171173	162338	2212	5398	1225	168324	160499	2248	1669	601	170
1029	171345	162469	2221	5428	1227	168492	160629	2251	1670	602	170
1028	171537	162615	2235	5454	1233	168681	160773	2254	1672	602	170
1027	171742	162773	2251	5480	1238	168879	160929	2259	1674	604	170
1026	171940	162913	2268	5511	1248	169065	161065	2265	1677	610	171
1025	172127	163043	2281	5546	1257	169246	161195	2267	1677	614	171
1024	172346	163205	2294	5582	1265	169461	161357	2271	1677	614	171
1023	172546	163357	2309	5611	1269	169658	161509	2271	1677	617	171
1022	172727	163491	2325	5638	1273	169834	161640	2275	1679	618	172
1021	172910	163622	2339	5670	1279	170011	161769	2280	1681	619	172
1020	173084	163747	2356	5698	1283	170181	161893	2282	1682	621	172
1019	173283	163900	2374	5718	1291	170376	162043	2285	1685	622	172
1018	173467	164025	2392	5747	1303	170549	162165	2293	1688	625	172
1017	173646	164162	2403	5773	1308	170725	162302	2295	1688	626	172
1016	173828	164291	2421	5805	1311	170902	162429	2300	1690	626	172
1015	174014	164419	2433	5841	1321	171082	162555	2303	1692	629	172
1014	174202	164548	2450	5874	1330	171261	162681	2309	1695	632	172
1013	174390	164684	2468	5905	1333	171444	162813	2313	1698	633	173
1012	174590	164815	2486	5947	1342	171629	162937	2326	1705	635	173
1011	174796	164966	2506	5971	1353	171825	163086	2331	1707	640	173
1010	174997	165133	2513	5998	1353	172021	163250	2336	1710	640	173
1009	175170	165255	2526	6032	1357	172190	163372	2336	1710	644	173
1008	175384	165402	2538	6077	1367	172396	163517	2343	1711	645	174
1007	175567	165533	2550	6114	1370	172575	163647	2346	1712	646	174
1006	175754	165669	2561	6149	1375	172755	163781	2353	1714	646	174
1005	175975	165823	2582	6189	1381	172972	163932	2356	1717	647	174
1004	176173	165962	2599	6227	1385	173163	164069	2362	1719	648	174
1003	176373	166092	2619	6266	1396	173359	164198	2364	1720	650	174
1002	176551	166210	2636	6305	1400	173532	164314	2369	1722	650	174
1001	176765	166376	2648	6334	1407	173738	164477	2374	1724	653	175
1000	176975	166521	2661	6377	1416	173939	164621	2382	1725	654	175
999	177165	166655	2682	6405	1423	174123	164751	2386	1728	656	176
998	177367	166811	2696	6433	1427	174318	164902	2393	1733	656	176
997	177590	166957	2713	6484	1436	174531	165045	2399	1735	660	177
996	177810	167111	2730	6524	1445	174742	165194	2406	1740	662	177
995	178009	167247	2747	6569	1446	174937	165328	2410	1742	662	177
994	178202	167390	2761	6603	1448	175124	165470	2415	1743	663	177
993	178371	167512	2774	6631	1454	175285	165592	2419	1743	667	177
992	178559	167649	2786	6660	1464	175464	165726	2426	1746	669	177
991	178753	167798	2801	6683	1471	175652	165873	2430	1748	671	177
990	178961	167949	2814	6722	1476	175856	166021	2433	1750	672	178
989	179168	168095	2834	6758	1481	176060	166167	2435	1750	673	178
988	179367	168244	2848	6787	1488	176247	166311	2445	1755	675	178
987	179577	168400	2859	6824	1494	176453	166467	2447	1755	677	178
986	179799	168559	2875	6866	1499	176670	166623	2451	1758	678	178
985	179968	168679	2887	6899	1503	176835	166740	2455	1761	678	178
984	180184	168835	2901	6936	1512	177041	166893	2461	1763	682	179
983	180382	168961	2920	6980	1521	177229	167018	2467	1764	686	179
982	180614	169130	2934	7025	1525	177452	167183	2474	1768	688	179
981	180830	169280	2953	7068	1529	177661	167329	2480	1772	689	179
980	181043	169442	2964	7098	1539	177865	167487	2487	1776	691	179
979	181231	169571	2980	7134	1546	178047	167615	2492	1777	692	179
978	181454	169719	3005	7180	1550	178267	167763	2495	1777	692	179
977	181646	169861	3023	7206	1556	178451	167901	2500	1781	695	179
976	181874	170023	3041	7249	1561	178671	168060	2508	1784	695	179
975	182052	170153	3054	7283	1562	178842	168184	2515	1790	695	179
974	182297	170313	3082	7334	1568	179081	168341	2519	1793	697	179
973	182497	170441	3104	7375	1577	179275	168468	2522	1794	700	179
972	182716	170591	3122	7418	1585	179484	168613	2530	1799	702	179
971	182936	170738	3140	7458	1600	179694	168756	2538	1803	704	179
970	183133	170861	3162	7506	1604	179883	168876	2544	1806	706	179
969	183335	171004	3175	7543	1613	180077	169016	2550	1809	708	179
968	183556	171160	3188	7586	1622	180287	169168	2559	1812	710	180
967	183765	171295	3211	7626	1633	180488	169302	2565	1813	712	180
966	183961	171429	3228	7665	1639	180677	169433	2570	1816	714	180
965	184161	171561	3249	7706	1645	180872	169564	2572	1817	717	180
964	184364	171711	3266	7736	1651	181064	169710	2579	1821	721	180
963	184592	171867	3287	7779	1659	181286	169866	2581	1821	725	180
962	184789	172002	3306	7812	1669	181478	169998	2585	1824	726	180
961	185004	172147	3329	7851	1677	181684	170140	2593	1827	727	180
960	185231	172312	3344	7890	1685	181905	170304	2599	1828	727	180
959	185449	172466	3359	7926	1698	182118	170458	2603	1828	728	180
958	185649	172611	3373	7960	1705	182306	170599	2612	1832	731	180
957	185901	172788	3392	8009	1712	182550	170773	2619	1835	732	180
956	186122	172929	3423	8045	1725	182761	170910	2627	1839	734	180
955	186317	173061	3442	8079	1735	182950	171042	2630	1839	737	180
954	186543	173209	3462	8127	1745	183166	171187	2636	1841	741	181
953	186756	173349	3480	8171	1756	183368	171325	2643	1843	745	181
952	186978	173510	3493	8205	1770	183579	171481	2651	1848	748	181
951	187169	173633	3519	8243	1774	183763	171603	2656	1849	750	181
950	187397	173790	3550	8278	1779	183988	171759	2657	1850	752	181
949	187616	173949	3570	8309	1788	184200	171916	2662	1852	754	181
948	187823	174081	3589	8351	1802	184397	172046	2667	1854	759	181
947	188031	174221	3608	8394	1808	184592	172178	2676	1862	763	181
946	188227	174348	3622	8440	1817	184778	172301	2684	1866	765	181
945	188423	174482	3642	8480	1819	184971	172435	2686	1866	766	181
944	188646	174637	3658	8520	1831	185188	172589	2689	1867	769	181
943	188841	174765	3678	8558	1840	185375	172714	2695	1870	771	181
942	189075	174914	3713	8599	1849	185600	172859	2701	1874	774	181
941	189297	175056	3724	8658	1859	185815	173000	2707	1875	775	181
940	189492	175187	3737	8703	1865	186003	173129	2712	1877	777	181
939	189729	175349	3761	8746	1873	186233	173287	2719	1881	777	181
938	189970	175517	3779	8791	1883	186466	173454	2725	1882	779	181
937	190176	175656	3792	8836	1892	186666	173592	2729	1883	781	181
936	190377	175779	3816	8876	1906	186847	173708	2742	1890	788	181
935	190615	175933	3839	8932	1911	187075	173859	2750	1893	790	181
934	190836	176073	3864	8980	1919	187290	173998	2753	1894	793	181
